Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
7460,Curve-Leaf Yucca,Yucca gloriosa,YUGL,Perennial,8,3,24,All Year,Some disagreement over species classification; may not be distinct from Y. gloriosa. Tolerant of nutritionally poor soil and atmospheric pollution. Only tolerant of light shade. Hand pollination required outside its native range. Individual plants die after flowering.,"Cream, White","Rhizome, Long Rhizome",Late Spring - Early Summer,Summer - Winter,Coarse,Upright,Slow,Minor,Minor,"Full_Sun, Partial_Shade",7 -- 11,"Moderate, Dry",5.6 - 8.5,"Hedge, Insectory","Container Garden, Container Garden, Fiber, Fiber, Food, Ornamental, Ornamental, Soap"
7730,African Bowstring Hemp,Sansevieria liberica,SALI,Perennial,24,9,1,,"A small plant with with erect rootstock, upright leaves and sweet-scented flowers in clusters on a stout spike.","Cream, Green, White",Rhizome,Early Summer - Late Summer,,Fine,Spreading,Fast,,,"Full_Sun, Partial_Shade",9 -- 11,Dry,6.0 - 8.0,"Air Cleaner, Toxin Absorber","Fiber, Fiber, Medicine, Ornamental"
5392,"African Lily, Peter Pan Blue, Lily of the Nile",Agapanthus africanus,AGAF,Perennial,13,13,10,Summer,,"Blue, Purple","Rhizome, Tuber",Late Summer - Early Fall,,Fine,Clump,Fast,Minor,,"Full_Sun, Partial_Shade",8 -- 11,Moderate,5.1 - 6.0,"Erosion Control, Groundcover, Insectory","Medicine, Ornamental"
3169,Air Plant,Bryophyllum pinnatum,BRPI,Perennial,47,0,0,,"Has adventitious roots. Best in well-draining soil. Other common names: Donkey Ears; Life Plant; Miracle Leaf; Sprouting Leaf; Sprout Leaf Plant; Leaf of Life; Resurrection Plant; Canterbury Bells; Cathedral Bells; Mexican Love Plant; Floppers; Good Luck Leaf; Tree Of Life; Hawaiian Air Leaf; Palm Beachbells. Bahamians call it Life Leaf or Ploppers, lapperbush, Coirama, Floppers green love, Hoja del aire, Katakataka, Lao di sheng gen, Life leaf, Mother of Thousands, Oliwa Ka Kahakai, Wonder of The World, Wonderblad, Cathedral bells. Indigenous to South America;","Green, Pink, Red, Yellow",,Winter - Spring,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",8 -- 11,Moderate,6.1 - 7.8,Wildlife Food,"Container Garden, Medicine, Medicine, Ornamental"
2182,"Egyptian Onion (Walking OnionTop onion, Tree Onio",Allium × proliferum,ALPR,Perennial,24,9,4,Spring-Fall,"Produces bulblets on topsets and onions below ground. Spreads to produce perennially; harvest topsets to prevent spread. Allium proliferum (Egyptian walking onions). Prolific, perennial onion, that is one of the first to appear in spring. It has hollow green leaves up to 90cm and top-setting bulbets. These 'topsets' generally appear from the second year after planting and range from as few as 2 to 30+ per plant. Gravity pulls them to the ground where they root and create new plants. The onions that root are similar in size to shallots. The plant is of hybrid origin and is not known as a truly wild species.",Purple,"Bulb, Bulb",Late Spring - Early Fall,,Medium,Upright,Fast,Medium,Medium,Full_Sun,5 -- 9,"Moderate, Dry",4.5 - 8.3,"Aromatic Pest Confuser, Insectory","Dye, Food, Insect Repellent, Insect Repellent, Medicine, Medicine, Ornamental"
6027,Alumroot (American Coral Bells),Heuchera americana,HEAM,Perennial,24,18,6,Spring-Fall,"Coral bells is a small, mounding herbaceous perennial in the Saxifragaceae family with attractive foliage color. In nature, it can be found growing in rocky forests and rock outcrops, particularly where soils are acidic. Best in well-drained soils that are organically rich and humusy. Prefers part shade in the southern part of its range. Removing old panicles will encourage continued blooming. Benefits from dividing every 3-4 years. Winter mulching is recommended in areas where the ground freezes. Tolerant of juglone.","Green, White","Fibrous Shallow, Rhizome",Late Spring - Late Summer,Fall,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,Moderate,5.5 - 6.8,"Groundcover, Insectory, Wildlife Food, Wildlife Habitat","Container Garden, Cut Flower, Dye, Medicine, Ornamental, Ornamental"
3084,Andean Yam Bean (Ahipa),Pachyrhizus ahipa,PAAH,Perennial,45,12,12,Spring-Fall,"NOT day-length dependent, unlike related species Jicama (the vine). P ahipa has three genotypes, a short bushy , semi erect, and twining vining. Unlike jicama, the P ahipa yam bean plants are day length neutral so will form edible roots in the temperate zones of the northern hemisphere. This species does not exist in the wild but is considered to have been developed by early Andean peoples from a now extinct or unknown precursor. Innoculation with the proper strain of Rhizobium bacteria nearly doubled root yield in one study (Leidi 2004). Unfortunately, the strain was not specified and does not appear to be readily available. I have not found root nodules after inoculation with readily available bean or broad bean inoculants or by inoculating with scrapings from the surface of jicama (Pachyrhizus erosus) purchased at the grocery store. Ahipa relies on a species of rhizobacterium in order to fix nitrogen. Unfortunately, the proper strain doesn’t appear to be available in the US. Because of this, it is best to give ahipa a supplemental source of nitrogen. Seedlings are otherwise slow to put on growth and tend to be yellow and sickly. They do eventually put on enough root growth t","Lavender, White","Tuber, Short Rhizome",Summer - Fall,Summer - Fall,Coarse,Climbing,Fast,Minor,Minor,Full_Sun,10 -- 12,,6.0 - 8.0,"Domestic Animal Forage, Insecticide, Nitrogen Fixer","Container Garden, Food, Food, Food, Oil, Wax, Resin or Polish"
1723,Canada Anemone (Windflower),Anemone canadensis,ANCA,Perennial,24,30,6,Summer,"It prefers moist situations like prairie depressions, roadsides, and streams. Instead of producing a thimble-like inflorescence with fluffy seeds like many other Anemone species, this species produces a bur-like cluster of flattened seeds with long beaks. This perennial species is rhizomatous, so it tends to grow in large colonies, often crowding out other vegetation. Can become aggressive in favorable conditions. Flowering decreases as clumps become crowded. Stands are reduced by repeated mechanical damage (trampling), but plants re-sprout from remaining rhizomes.",White,"Rhizome, Long Rhizome",Late Spring - Summer,Summer - Fall,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 5,"Wet, Moderate",6.8 - 7.2,"Groundcover, Insectory, Insectory","Medicine, Ornamental"
1998,Angelica,Angelica archangelica,ANAR,Perennial,70,24,20,Spring,"Greenish-white flowers in clumps, up tp 6"" in diameter",White,"Tap, Short Rhizome",Late Spring - Early Summer,Summer - Fall,Coarse,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,Moderate,4.5 - 7.3,Insectory,"Aromatics/Fragrance, Cut Flower, Essential Oil, Food, Medicine, Ornamental"
2567,Chinese Artichoke,Stachys affinis,STAF,Perennial,12,24,,Summer,Tuberous member of the mint family. It forms a fairly dense groundcover producing heavy yields of tubers.,"Pink, White",Tuber,Summer - Late Summer,,Medium,Vine,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,Moderate,5.0 - 7.0,Groundcover,"Food, Medicine"
7534,Bushveld Asparagus (Cluster-Leaf Asparagus),Asparagus laricinus,ASLA,Perennial,8,10,8,Spring-Summer,"A very useful plant for a security hedge as it is very spiny. It has a myriad of tiny, white, nectar-rich flowers in spring and summer that are fragrant and attract insects and birds. It then bears attractive red and black berries that also attract birds to the garden.",White,Rhizome,Late Spring - Late Summer,Summer - Fall,Fine,Climbing,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",9 -- 13,"Moderate, Dry",3.0 - 9.0,"Fungicide, Hedge, Insectory, Wildlife Food, Wildlife Food, Wildlife Food","Food, Medicine, Medicine, Medicine"
7533,Flaky Asparagus (Feather Asparagus),Asparagus exuvialis,ASEX,Perennial,7,10,8,All Year,"A perennial shrub that climbs. Native to: Mozambique, Zimbabwe, Botswana, Namibia and South Africa. An autotroph which is capable of transforming light into chemical energy. Woody stems have flaking bark hence the Latin suffix exuvialis meaning appears to be shedding it's skin. A very useful plant for a security hedge as it is very spiny. It has a myriad of tiny, white, nectar-rich flowers in spring and summer that are fragrant and attract insects and birds. It then bears attractive red and black berries that also attract birds to the garden. POLLINATION: Insects. PROPOGATION: Seeds from the berries. ELEVATION: 164-375 feet above sea level.",White,"Rhizome, Fibrous Shallow",Late Spring - Late Summer,Summer - Fall,Fine,Climbing,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",9 -- 13,"Moderate, Dry",5.1 - 7.3,"Insectory, Wildlife Food","Medicine, Medicine, Medicine, Soap"
1851,Aromatic Aster,Symphyotrichum oblongifolium,SYOB,Perennial,24,18,10,Fall,"Aromatic Aster is a native perennial wildflower that's name comes from the balsam-like fragrance it gives off when its rigid stems are crushed. It is found on rock outcrops and dry woodlands over limestone, and calcareous shale. The simple, oblong, alternate leaves are .5–3 inches long. The flowers are composite of approximately 30 purple ray flowers and yellow disk flowers. The bracts are glandular with long, green, loose or spreading tips. Fruits are flat, hairy achenes. It spreads by stolons. Leaves are fragrant when crushed. Attractive to birds and butterflies.","Blue, Purple","Stolon, Fibrous Shallow",Late Summer - Early Fall,Fall,Medium,Upright,Fast,Minor,Minor,Full_Sun,2 -- 8,"Moderate, Dry",5.8 - 7.8,"Insectory, Reclamator, Wildlife Food","Aromatics/Fragrance, Ornamental"
1770,Flat Headed Aster (Parasol Whitetop),Doellingeria umbellata,DOUM,Perennial,84,30,8,Summer,"Flat-topped white aster flower clusters are usually, but not always, flat -- occasionally the plant has a dome-shaped flower cluster. The disk flowers turn gray with age, and the grayish flower heads persist late into fall. This plant prefers a slightly acidic sandy loam that is moist to occasionally wet in full sun to partial shade. Use in groups for best effect around water sites, in naturalized meadows or pollinator gardens. It will naturalize by self-seeding and underground rhizomes. The root system is fibrous and rhizomatous. Occasionally, small colonies are formed from vegetative offsets.","Pink, White",Rhizome,Late Summer - Early Fall,Fall - Winter,Coarse,Upright,Fast,Minor,Minor,Full_Sun,3 -- 9,"Wet, Moderate",6.0 - 8.0,"Domestic Animal Forage, Insectory, Wildlife Food","Cut Flower, Medicine, Ornamental"
1783,Heart Leaved Aster (Blue Wood Aster),Symphyotrichum cordifolium,SYCO,Perennial,48,24,10,Summer-Fall,"Blue Wood Aster is a herbaceous perennial that may grow 3 feet tall. It has narrow, alternate leaves with a toothed margin. Pale blue to violet flowers bloom in large, loose panicles. A low maintenance perennial native to eastern and central North America the blue wood aster is commonly found naturalized in woodlands, meadows, or stream banks. It can be weedy as it self-seeds very easily. Pinching back the stems will lead to a bushier plant and hopefully avoid the need for staking. The foliage tends to decline by late summer and it can be cut to the ground to avoid any self-seeding and also to help with appearance. Grows in average, dry to moist (prefers moist), well-drained soils. It does not tolerate poorly drained locations. It can be found in part shade locations as it tolerates shade well. Plants may be cut to the ground after flowering to prevent unwanted self-seeding and/or to remove unsightly foliage. The root system is fibrous and short-rhizomatous. This aster reproduces by reseeding itself and vegetatively through its rhizomes.","Blue, White",Fibrous Shallow,Late Summer - Fall,Fall,Coarse,Spreading,Fast,Minor,Minor,"Partial_Shade, Shade",2 -- 8,Moderate,5.6 - 7.5,"Insectory, Insectory, Wildlife Food","Aromatics/Fragrance, Food, Medicine, Medicine"
7430,Pacific Aster,Symphyotrichum chilense,SYCH,Perennial,48,36,6,Summer-Fall,Formerly known as Aster chilensis. The species includes 3 recognized varieties. Plants can be clumped or spreading. Propagate via seeds or root division. Winter deciduous. Deadhead during the blooming season to produce more flowers.,"Pink, Purple, White","Fibrous Deep, Long Rhizome",Summer - Fall,Fall - Winter,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",7 -- 10,"Wet, Moderate, Dry",5.8 - 8.0,"Erosion Control, Insectory, Reclamator, Soil Cultivator, Wildlife Food","Cut Flower, Ornamental"
1767,Silky Aster,Aster sericeus,ASSE,Perennial,30,18,,Summer-Fall,"Woody rootstock, numerous fibrous roots. Rocky to sandy soils.",Purple,Fibrous Shallow,Late Summer - Fall,,Fine,Upright,Fast,Minor,Minor,Full_Sun,3 -- 8,Dry,7.0 - 8.0,"Erosion Control, Insectory, Nurse, Wildlife Food",Cut Flower
1771,Astilbe,Astilbe arendsii,ASAR,Perennial,40,36,,Summer,Minor disease concern- root rot. Grows vigorously and quickly. Divide every 3-4 years. Numerous cultivars available. Full sun ok only with adequate moisture.,"Pink, Purple, Red, White",Fibrous Shallow,Late Spring - Late Summer,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",4 -- 9,"Wet, Moderate",5.6 - 7.5,"Erosion Control, Soil Builder",Cut Flower
1822,Dwarf Astilbe,Astilbe chinensis pumila,ASCH,Perennial,12,14,,Summer,Minor disease concern- root rot.,Purple,Tap,Early Summer - Late Summer,,Fine,Prostrate,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",4 -- 8,"Wet, Moderate, Dry",5.6 - 7.5,Erosion Control,
7566,Three-tooth Athanas (Samphire-leaf athanasia),Athanasia trifurcata,ATTR,Perennial,60,59,4,Spring-Summer,"Athanasia trifurcata is native to South Africa and a fast-growing, dense, leafy herbaceous shrub with grey-green foliage and showy bright yellow flower-heads in early to midsummer; it’s easy to grow and water wise, but can also be a bit weedy. RANGE: Namaqualand, through the Western Cape to Port Elizabeth, in the Eastern Cape. - HABITATS: Flats and rocky slopes, on overgrazed, recently burnt or disturbed veld. Grows in the south-western Cape near the coast, preferably in sandy soils. Important species in coastal Rhenosterveld. Broad strip approximately 62 miles wide along southern Cape coast. ELEVATIONS: up to 984 feet. They can withstand light frosts. Poor, rocky, sandy, well-drained soils. PROPAGATION: by seeds sown in autumn in a seedbed or by cuttings in summer. The name Athanasia means ‘without death’, derived from the Greek a- meaning ‘without’ and thanatos, ‘death’. Fertilization is not necessary. The common name Klouterbos, derives from the propensity of the plants to pack up against the colter (kouter) of a plough.",Yellow,"Fibrous Shallow, Fibrous Deep",Early Spring - Early Summer,Summer - Fall,Medium,Matlike,Fast,Minor,Minor,Full_Sun,8 -- 11,"Moderate, Dry",6.0 - 8.0,"Erosion Control, Insectory, Reclamator, Wildlife Food","Cut Flower, Ornamental"
8307,Kotschyi Autumn Crocus,Colchicum kotschyi,COKO,Perennial,6,12,4,Summer-Fall,"It is native to Iran, Iraq and Turkey. It blooms relatively early for an autumn flowering colchicum, as early as August. Plants can take 4 - 5 years to flower when grown from seed.","Pink, Purple","Corm, Fibrous Shallow",Late Summer - Fall,Fall,Fine,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 10,"Moderate, Dry",5.0 - 7.0,"Insectory, Insectory",Medicine
1728,Babys Breath,Gypsophila paniculata,GYPA,Perennial,36,48,,Summer,Difficult to transplant. Invasive in fresh water dune areas along the great lakes and on outwash plains. Used as a filler in bouquets. Good dried flower. Some double varieties exist.,White,Stolon,Early Summer - Late Summer,,Fine,Upright,Fast,,,Full_Sun,3 -- 9,"Moderate, Dry",7.0 - 7.0,"Dynamic Accumulator, Nurse","Cut Flower, Dried Flower, Medicine"
3228,"Banana, Cavendish",Musa acuminata,MUAC,Perennial,240,120,80,All Year,"Synonym: Musa cavendishii. Best in organically rich, well-drained soils. There are various ways to overwinter in cooler climates. Suckering. Progenitor of A-genome bananas.","Cream, Yellow","Long Rhizome, Fibrous Shallow",Summer - ?,Spring - Winter,Coarse,Upright,Fast,Major,Major,"Full_Sun, Partial_Shade",10 -- 11,Moderate,5.5 - 7.5,"Air Cleaner, Domestic Animal Forage, Fungicide","Container Garden, Dye, Fiber, Food, Medicine, Oil, Wax, Resin or Polish, Ornamental, Soap"
6257,White Basil Balm (Basil Beebalm),Monarda clinopodia,MOCL,Perennial,72,36,8,All Year,"Monarda clinopodia is a perennial plant native to North America. RANGE: Throughout the Mountains of Eastern N. America - New York to Illinois, Georgia & Kentucky. NC Region, Mountains, Piedmont. - HABITAT: Meadows, Naturalized Areas, Woodlands. Tops of slopes or embankments & shale barren areas, moist ditches with loamy soil. PROPAGATION: Seeds, Cuttings, Division of congested clumps in spring or autumn. Large divisions can be planted out direct into their permanent positions. Spreads rapidly by underground stolons. Once the flower fades & the petals drop off, a brown seed head develops. It is best to allow the seed heads to dry on the plant & then collect the seeds. The seeds are brown/copper, smooth, & very small. They are hermaphroditic, with male and female structures in each flower. There are two stamens.","Cream, Lavender, Purple, White","Rhizome, Fibrous Shallow",Summer - Fall,Summer - Fall,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 8,Moderate,5.1 - 8.0,"Insectory, Wildlife Food, Wildlife Habitat","Cut Flower, Essential Oil, Food, Medicine, Medicine, Ornamental"
8305,Spreading Bedstraw,Galium humifusum,GAHU,Perennial,36,36,6,Spring-Fall,"Herbs, perennial, sometimes slightly woody at base, clambering to procumbent, from a thick rootstock with slender, trailing reddish rhizomes. Its native range stretches from the Black Sea region (Greece, Turkey, Bulgaria, Romania, Ukraine, Belarus, Russia, Caucasus) to Iran, Central Asia, Pakistan, Xinjiang, and Mongolia. Riversides and beaches, forests, grasslands, farmland sides, wastelands, meadows, mountain slopes; 400-2200 m.","Cream, Green, White, Yellow","Fibrous Shallow, Rhizome",Spring - Early Summer,Summer,Medium,Spreading,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 5,"Wet, Moderate",4.5 - 7.0,Groundcover,Medicine
1780,Clustered Bellflower (Dane's Blood),Campanula glomerata,CAGL,Perennial,24,36,12,Summer,"Campanula glomerata, commonly known as clustered bellflower, is an upright perennial that is native to Europe and temperate Asia. It forms a dense foliage clump of ovate to lance-shaped, toothed, somewhat hairy, long-stalked, medium green basal leaves (to 5” long). Thrives on calcareous soils. Blooms May through July. Upward facing flowers bloom in spherical terminal clusters atop smaller-leaved stems that rise 12 to 18 inches above the basal clump. Smaller flower clusters simultaneously bloom in the upper leaf axils. Common name refers to the densely packed inflorescences, each having a cluster of up to 15 flowers. Bellflower naturalizes by rhizomes and can be invasive, particularly in moist soils. To keep the plant growing vigorously while preventing it from spreading indiscriminately, divide the clumps in the fall every 3 to 5 years. Plants naturalize by rhizomes and occasionally, small colonies of plants are produced from the long rhizomes, particularly in moist soils. Minor insect concern - slugs, snails.","Blue, Lavender, Purple, White","Rhizome, Fibrous Shallow",Spring - Early Summer,Fall,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,Moderate,5.0 - 7.0,"Erosion Control, Insectory, Insectory, Water Purifier","Cut Flower, Food, Ornamental"
5664,Creeping Bellflower,Campanula rapunculoides,CARA,Perennial,36,8,6,Spring,Little used root vegetable. Formerly popular in medieval Europe.,Blue,"Fibrous Shallow, Short Rhizome",Late Spring - Early Summer,Summer - Fall,Medium,Spreading,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 9,"Wet, Moderate",6.0 - 7.5,Groundcover,"Cut Flower, Food, Ornamental"
5660,Dalmatian Bellflower,Campanula portenschlagiana,CAPO,Perennial,6,36,4,Spring-Summer,"Seed - surface sow spring in a cold frame. The seed usually germinates in 2 - 4 weeks at 18°c. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in a cold frame for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Basal cuttings in spring. Harvest the shoots when they are about 10 - 15cm long with plenty of underground stem. Pot them up into individual pots and keep them in light shade in a cold frame or greenhouse until they are rooting well. Plant them out in the summer. Division in spring or autumn. Very easy, the plant can be divided at almost any time of the year","Blue, Purple","Fibrous Shallow, Rhizome",Early Summer - Late Summer,Fall,Medium,Spreading,Fast,Minor,Minor,Partial_Shade,5 -- 7,Moderate,4.8 - 7.5,"Groundcover, Insectory","Food, Medicine, Ornamental"
7565,"Bitterwortel (Bitter Milkweed, Bitter Root",Asclepias crispa var. crispa,ASCR,Perennial,16,12,10,Spring-Fall,"Perennial herb. RANGE: Klein River Mountains. Cape Floral Region, as well as slightly beyond, into the Eastern Cape. Americas, particularly Mexico. & the U.S., also Africa. - Spreads along the soil surface (prostrate).The flower has 2 carpels, but after pollination one is usually aborted in favor of the other that fully develops into a mature fruit called a follicle. In southern Africa, Asclepias found in various HABITATS within grasslands, savanna, & wetlands, mainly in the summer rainfall areas with very few species from the winter rainfall areas. Sandy flats & slopes. ELEVATION: sea level to 6,250 feet. Asclepias is derived from the Greek doctor Aesculapius who, according to the ancient mythology, was immortalized as the god of medicine. Wind dispersed. POLLINATION: Insects. PROPAGATION: Seeds (must be cold stratified). Wind Dispersed. Division of rhizomes.","Green, Purple, White","Tap, Long Rhizome",Early Summer - Late Summer,Summer - Fall,Medium,Prostrate,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 10,"Wet, Moderate",4.8 - 6.8,"Insectory, Insectory, Wildlife Habitat, Wildlife Habitat","Biomass, Fiber, Medicine, Medicine, Medicine, Medicine, Medicine, Ornamental"
1749,Black Eyed Susan (Gloriosa Daisy),Rudbeckia hirta,RUHI,Perennial,36,30,10,Summer-Fall,"Black-Eyed Susan is a stiff, moderately fast growing, upright branching biennial or short-lived perennial that is native to the eastern United States but has become endemic throughout North America. Because it blooms in the first year when planted from seed in early spring, it is seen as an annual. However, it freely self-seeds and usually remains in the garden. Annual, biennial and perennial forms. Blackeyed Susan is considered a pioneer species, and can be dominant in early stages of succession. Black-Eyed Susan forgives neglect and has moderate drought tolerance. It matures rapidly in average, well-drained soil in sun to partial shade. The trick to growing black-eyed Susan is to give it full sun in decent soil. Moderate fertility will give you the best flower show so avoid the edges of lawns where lawn fertilizer will provide excess nitrogen.",Yellow,Fibrous Shallow,Summer - Early Fall,Fall,Medium,Spreading,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,"Moderate, Dry",6.0 - 7.0,"Domestic Animal Forage, Erosion Control, Insectory, Insectory, Nurse, Reclamator, Toxin Absorber, Toxin Absorber, Wildlife Food, Wildlife Food","Cut Flower, Dye, Medicine, Medicine, Ornamental"
6265,Water Blinks (Water Chickweed),Montia fontana,MOFO,Perennial,12,12,2,Spring-Summer,"Habitat: Pools, springs, meadows, other wet or moist places. It is a common plant that can be found in wet environments around the globe, from the tropics to the Arctic. It is quite variable in morphology, taking a variety of forms. It is sometimes aquatic. Annual 1--30 cm, prostrate to erect, floating or not, often tufted or matted, rooting at lower nodes. Generally self-pollinated.",White,"Tap, Fibrous Shallow",Late Winter - Summer,Summer - Fall,Fine,Prostrate,Fast,Minor,Minor,"Full_Sun, Partial_Shade",1 -- 13,Wet,6.0 - 8.0,Wildlife Habitat,"Food, Food"
1673,Bloodroot,Sanguinaria canadensis,SACA,Perennial,10,6,3,Spring,"Dormant in summer. Spreads quickly. Seed must not dry out. White flower, earliest woodland wildflower to bloom. Tolerant of juglone. Stunning white blossoms appear for a very short time early spring, emitting a wonderful fragrance that attracts many kinds of early-flying bees. At the flowering stage, a light green leaf is wrapped around the stem of the flower. When the flower fades, the leaf opens in a very unique shape as large as 6"" in diameter. Bloodroot will go dormant mid-summer. Bloodroot is best grown in lightly acidic woodland conditions with rich, moist, well-drained soils in partial to full shade. Under such conditions it will spread over the years to form large colonies that are spectacular in flower and impressive as a ground cover after the flowers are gone. Bloodroot rhizomes are brittle, but are easier to work with in the fall when the weather is cooler. When planting bloodroot, choose a location with good drainage and amend the soil with lots of compost or other organic matter. Place 3 to 4 sections of the rhizomes just below the surface of the soil. Avoid heavy mulch; normal leaf litter that collects under deciduous trees is what they do best in. Plant bloo",White,"Bulb, Bulb",Spring - Late Spring,Spring - Summer,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 8,"Wet, Moderate",6.8 - 7.2,"Groundcover, Insectory, Insectory, Insectory, Wildlife Food, Wildlife Food","Dye, Insect Repellent, Medicine, Medicine, Medicine, Ornamental"
1884,"Boneset (Feverwort, Thoroughwort)",Eupatorium perfoliatum,EUPE,Perennial,72,48,8,Fall,"Eupatorium perfoliatum, or Boneset, is a large herbaceous, clump-forming perennial shrub with small white flowers that appear in late summer and fall. The plant grows well in average, medium to wet soils with a consistent water source. It prefers full sun or part shade and tolerates both sandy and clay soils. The soil should contain considerable organic material so that it can retain moisture. This plant can withstand flooded conditions for short periods of time, but it is not really aquatic. The root system produces rhizomes in abundance and Boneset typically forms vegetative colonies. Flowers dull white. Common folk medicine for colds and fever. Great fall color. Cultivated varieties for garden use.",White,Fibrous Shallow,Late Summer - Early Fall,Fall,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 8,"Wet, Moderate",5.5 - 7.0,"Insectory, Wildlife Food","Medicine, Medicine"
2542,Brown Eyed Susan,Rudbeckia triloba,RUTR,Perennial,36,18,8,Summer-Fall,"This biennial or short-lived perennial is easily grown in average, moist, well-drained soils in full sun. Tolerates light shade, but plants may need support if grown in too much shade. Best in moist, organically rich soils. Tolerates heat, some drought and a somewhat wide range of soils. May be grown from seed started indoors in early spring or sown directly in the garden after last frost date. Set out seedlings or purchased plants at last spring frost date. Deadhead spent flowers to encourage additional bloom and/or to prevent any unwanted self-seeding. Whether or not plants survive from one year to the next, they freely self-seed and will usually remain in the garden and naturalize through self-seeding. The preference is full to partial sun, moist to mesic conditions, and fertile loamy soil, although soil with some gravel or clay is tolerated. This plant has moderate drought-tolerance; it may drop some of its lower leaves or wilt should this occur. After the blooming season is over, Brown-Eyed Susan can appear rather untidy.",Yellow,Short Rhizome,Summer - Fall,Summer - Fall,Medium,Upright,Fast,Minor,Minor,Full_Sun,4 -- 8,"Moderate, Dry",5.5 - 7.0,"Groundcover, Groundcover, Insectory, Wildlife Food","Cut Flower, Ornamental"
5411,Australian Bugle (Australian Bugloss),Ajuga australis,AJAU,Perennial,12,36,4,Spring-Fall,"A highly variable widespread species occurring in all regions of New South Wales, also in Queensland, Victoria, Tasmania, and South Australia. It can be found in a range of soils and habitats from coastal forests to the dry, mallee country. It is considered a species complex which may have up to 10 or 20 different forms/species. The plants live for around two to three years in the wild.","Blue, Purple","Stolon, Fibrous Shallow",Late Spring - Early Summer,Summer - Fall,Coarse,Rosette,Fast,Minor,Minor,Full_Sun,4 -- 9,"Moderate, Dry",6.5 - 8.0,"Erosion Control, Groundcover, Insectory","Container Garden, Medicine, Ornamental"
7553,Broad Leafed Bulbine,Bulbine latifolia,BULA,Perennial,36,24,6,Spring,"SA Distribution: Eastern Cape, Western Cape. - HABITAT: Dry river valleys & rocky gorges. Soils derived from shale or sandstone, but always on well drained sites. Populations can be seen along the National Road from Port Elizabeth towards Grahamstown and roads north of Port Elizabeth. It is also often found on cliffs. - This is a rapid growing succulent plant, aloe-like in appearance, forming solitary rosettes up to 8 inches high. Roots fleshy, yellowish, terete (circular in cross-section). It is one of the largest species in the genus. It can be identified by its aloe-like growth, but with an absence of marginal teeth on the leaves & elongated racemes bearing small yellow flowers. It is easily grown & can flower in the first season. The filaments of the stamens are bearded which distinguishes it from Bulbinella, a genus with which it is often confused. - ELEVATION: Up to 6,234 feet. - PROPAGATION: Bulbine latifolia is pollinated by insects. The ascending inflorescence with fruiting capsules and winged seed is an adaptation to wind dispersed. Seed can be harvested in summer and autumn and stored until the warmer months. Flower Season: Winter, Spring, Summer, Fall, Constant.",Yellow,"Rhizome, Short Rhizome",Early Spring - Late Fall,Summer,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",10 -- 12,"Moderate, Dry",7.0 - 7.9,"Groundcover, Insectory, Reclamator, Wildlife Food, Wildlife Food","Container Garden, Medicine, Ornamental"
