Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
8110,Ber (Indian jujube),Ziziphus mauritiana,ZIMA,Deciduous Tree,48,30,36,All Year,"Ziziphus mauritiana is a spiny, evergreen shrub or small tree up to 15 m high, with trunk 40 cm or more in diameter; spreading crown; stipular spines and many drooping branches. Bark dark grey or dull black, irregularly fissured. Where climatic conditions are severe, it is commonly a compact shrub only 3-4 m tall. Z. mauritiana is a hardy tree that copes with extreme temperatures and thrives under rather dry conditions. Fruit quality is best under hot, sunny and dry conditions, but there should be a rainy season to support extension growth and flowering, ideally leaving enough residual soil moisture to carry the fruit to maturity.","Green, Yellow","Fibrous Deep, Long Rhizome",Spring - Late Spring,Summer - Fall,Coarse,Arching,Fast,Major,Major,Full_Sun,,,5.0 - 8.5,"Domestic Animal Forage, Erosion Control, Hedge, Insectory, Wildlife Food, Windbreak","Biomass, Coppice, Dye, Food, Medicine, Medicine, Oil, Wax, Resin or Polish, Ornamental, Wood, Wood"
4326,"Cherry Birch (Liliental, Black Birch)",Betula lenta,BELE,Deciduous Tree,70,45,60,Spring-Fall,"Native to eastern North America, it is commonly found in forests of both low and high elevation as far south as the mountains of Georgia, but, except for a few cool spots, it is rare in the Piedmont of North Carolina. It grows primarily on the mountains of the western part of the state. Sweet Birches are best grown in moist, acidic, sandy, or rocky, well-drained loams in full sun to part shade and are often found in woodlands, preferring north-facing slopes and moist soils. It is also found on rocky soils. It needs little pruning, but if necessary, you can prune during the dormant season. Do not prune in winter or spring when the sap is running because it will bleed. The bark of young trees is smooth, breaking into small chip-like plates as it ages. Dark, shiny, tight bark with horizontal lenticels. Crushed twigs smell like wintergreen. Reportedly resistant to the bronze birch borer and the birch leaf miner.","Green, Red","Tap, Fibrous Deep",Early Spring - Spring,Summer,Medium,Pyramidal,Fast,Medium,Minor,"Full_Sun, Partial_Shade",3 -- 8,Moderate,6.0 - 8.0,Insectory,"Fiber, Food, Medicine, Ornamental, Wood, Wood"
2259,Downy Birch (White Birch),Betula pubescens,BEPU,Deciduous Tree,60,40,36,Spring,"Betula pubescens has a very wide distribution. Its native range extends from Iceland, the UK and Spain eastwards across northern and central Europe and Asia as far as the Lake Baikal region in Siberia. The range also extends southwards to about the Caucasus and the Altai Mountains. A very ornamental tree and fast growing, capable of growing 1 metre a year but it is short-lived. It is one of the first trees to colonize open land and it creates a suitable environment for other woodland trees to follow.",Green,"Fibrous Shallow, Rhizome",Spring - Late Spring,Summer,Medium,Irregular,Fast,Minor,Medium,"Full_Sun, Partial_Shade",2 -- 4,"Wet, Moderate",4.0 - 7.0,"Erosion Control, Fungicide, Insectory, Nurse, Reclamator","Biomass, Compost, Dye, Essential Oil, Fiber, Fiber, Food, Medicine, Ornamental, Wood, Wood"
7839,European Weeping Birch (Silver Birch),Betula pendula,BEPE,Deciduous Tree,50,30,36,Spring-Summer,"Female flowers are followed by drooping cone-like fruits containing numerous small winged seeds that typically mature in late summer. Although popular, the tree requires more care and spraying than other ornamental trees. Not a low maintenance tree. Maintaining a good mulch around the root zone is helpful. summer. Trunk/bark/branches: droop as the tree grows, and will require pruning for vehicular or pedestrian clearance beneath the canopy; should be grown with a single leader; very showy trunk. Betula pendula shows a moderate soil-acidifying ability.","Brown, Green, Yellow","Fibrous Shallow, Rhizome",Early Spring - Spring,Summer,Medium,Weeping,Fast,Major,Medium,"Full_Sun, Partial_Shade",3 -- 6,Moderate,5.0 - 7.0,"Erosion Control, Insectory, Insectory, Nurse, Nurse, Reclamator, Wildlife Food, Wildlife Habitat","Dye, Food, Food, Medicine, Ornamental, Wood, Wood"
4324,"Gold Birch (Erman's Birch, Russian Rock Birch)",Betula ermanii,BEER,Deciduous Tree,72,26,36,All Year,"A native of E. Asia from the Kamchatka peninsula through Pacific Russia to Korea, Japan, and Manchuria, and westward in Siberia as far as Lake Baikal. Betula ermanii is primarily a mountain tree which is a major if not the sole component of tree-line forests in Japan and Korea and mainland eastern Asia as far west as Lake Baikal. Although the plant is very cold tolerant, the young growth in spring is subject to damage by late frosts. In favourable habitats it grows to 75 ft or more high, but becomes shrubby at high altitudes and near the northern end of its range, and is capable of colonising thin and poor soils – hence the Russian name for it, which means ‘rock birch’. The bark varies in colour from white to grey or pale pinkish brown, and peels in thin sheets. It usually divides into several stems near the base, but develops a clean trunk and narrow crown when crowded. A very polymorphic species, it hybridizes freely with several other members of this genus.","Green, Yellow","Fibrous Shallow, Long Rhizome",Late Spring - Early Summer,Summer,Coarse,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 9,Moderate,5.5 - 7.0,"Insectory, Reclamator","Medicine, Ornamental, Wood"
4329,Grey Birch,Betula populifolia,BEPO,Deciduous Tree,40,20,24,Spring-Fall,"Betula populifolia, commonly called gray birch, is a short-lived, narrow-columnar, suckering, deciduous tree that typically grows to 20-40’ tall. It most often appears in a multi-trunked form, but also grows with a single trunk. It is native primarily from Southeastern Canada to Virginia, with a scattering of plants extending westward to Illinois. It typically occurs in both dry and wet soils. This tree is noted for its non-peeling chalky white bark with dark chevron trunk patches appearing below each branch base and its long-pointed triangular green leaves. It needs little pruning, but if necessary, prune during the dormant season. Avoid pruning in spring when the sap is running. With the exception of injury caused by leaf miner, gray birch is free from diseases. It is often seriously injured by ice and snow Performs best in cool northern climates where summer temperatures rarely exceed 75 degrees F. and where shallow root systems are generally covered with snow throughout the winter. In optimum growing conditions, plants will easily spread by suckers.","Brown, Green, Yellow","Fibrous Shallow, Long Rhizome",Early Spring - Spring,Fall,Medium,Pyramidal,Fast,Medium,Medium,"Full_Sun, Partial_Shade",3 -- 6,"Wet, Moderate",6.0 - 8.0,"Nurse, Reclamator, Wildlife Food, Wildlife Habitat","Biomass, Coppice, Ornamental, Wood"
25,Heritage Birch,Betula nigra 'Cully',BENI,Deciduous Tree,50,35,12,Winter,"Has a lighter colored exfoliating bark than River Birch. Cold hardy to -40 F. Resistant to bronze birch borer. If left unpruned, it often becomes multitrunked in its first or second year, breaking at ground level into several splayed stems. 'Cully' is extremely resistant to the bronze birch borer and also has good resistance to leaf spot diseases.",Yellow,Fibrous Shallow,Spring - Late Spring,Summer,Medium,Rounded,Fast,Major,Minor,"Full_Sun, Partial_Shade",4 -- 8,"Wet, Moderate",4.0 - 6.0,"Erosion Control, Nurse, Reclamator, Wildlife Food, Wildlife Habitat","Ornamental, Wood"
4328,Japanese White Birch ( Asian White Birch),Betula platyphylla,BEPL,Deciduous Tree,40,25,24,All Year,"Betula platyphylla, commonly called white birch or sometimes Asian white birch, is native to Manchuria, Korea and Japan. The plant does best in cool northern climates where summer temperatures rarely exceed 75 degrees F. and where root zones are generally covered with snow throughout the winter. Keep the tree consistently moist and consider using soaker hoses and bark mulches to keep the root zones cool and moist. It needs little pruning, but if necessary, you can prune during the dormant season. Do not prune in winter or spring when the sap is running because it will bleed.","Brown, Green, Yellow","Fibrous Shallow, Long Rhizome",Early Spring - Spring,Fall - Winter,Medium,Pyramidal,Fast,Medium,Minor,"Full_Sun, Partial_Shade",3 -- 7,"Wet, Moderate",5.0 - 7.0,"Insectory, Reclamator","Food, Medicine, Ornamental, Soap"
2724,Renaissance Reflection Clump Birch,Betula papyrifera 'Renei',BEPA,Deciduous Tree,60,40,24,Spring,"Selection of paper birch with rapid growth rate and white bark. Tolerant of birch borer and heat. Considered by some experts to be the same species as Betula kenaica, the boreal birch, paper birch has a transcontinental distribution across northern North America. Needs cool protected sites. Grown for handsome bark and fall color. Susceptible to bronze borch borer if stressed. Paper birch is a medium-sized, single- or multiple-stemmed, deciduous tree. In forests it typically has a slender trunk with a narrow crown, but in openings it has a wider crown spreading out from near the base. Multiple-stemmed trees are relatively common as a result of browsing by moose and snowshoe hares. Paper birch is short-lived. Height growth ceases at about 60 to 70 years of age; few trees live more than 140 years.",Yellow,Fibrous Shallow,Spring - Late Spring,Fall - Winter,Medium,Pyramidal,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,"Wet, Moderate",5.0 - 8.0,"Reclamator, Wildlife Food, Wildlife Food, Wildlife Food, Wildlife Food, Wildlife Habitat, Wildlife Habitat","Biomass, Food, Medicine, Ornamental, Wood, Wood"
24,River Birch,Betula nigra,BENI,Deciduous Tree,50,40,12,Spring,Resistant to bronze birch borer. Prefers acid soil or develops iron chlorosis. Bleeds if pruned when sap flows. Most trouble-free birch. Use trees from local seed sources. Specimen tree often grown in clumps. Leaf miner is an aesthetic problem.,Yellow,"Fibrous Shallow, Short Rhizome",Early Spring - Spring,? - Spring,Medium,Rounded,Fast,Medium,Major,"Full_Sun, Partial_Shade",3 -- 8,"Wet, Moderate",3.0 - 6.0,"Erosion Control, Reclamator, Reclamator, Wildlife Food, Wildlife Habitat","Coppice, Medicine, Wood"
4327,Water Birch (Western Birch),Betula Betula occidentalis,BEBE,Deciduous Tree,33,25,24,Spring-Fall,"Populations of water birch are spotty throughout the Intermountain West, but more continuous in the aspen parklands of central Canada [140] and more frequent in the northern and central Cordillera. In the Pacific Northwest, water birch is generally confined to areas east of the Coast Ranges in British Columbia and the Cascade Range in Oregon and Washington. It is considered the most common birch in eastern Washington, eastern Oregon, and Idaho. Water birch occurs primarily within the prairie region in Saskatchewan and western Montana. In Colorado, populations are scattered in the mountains [44]. Water birch is the only native birch in Utah, New Mexico, and Arizona. It occurs throughout Utah but is most common along streams connecting mountain and desert regions. Water birch is primarily a riparian species and occurs near waterways or other moist sites such as wet swales, marshes, ravines, bogs, or moist open woods. Water birch produces a dense, spreading, finely branched root system, but because it grows where water tables are high, it is generally only shallowly rooted and susceptible to windthrow.","Green, Yellow","Fibrous Shallow, Long Rhizome",Early Spring - Spring,Fall - Winter,Medium,Rounded,Fast,Medium,Minor,"Full_Sun, Partial_Shade",4 -- 6,"Wet, Moderate",4.4 - 8.8,"Domestic Animal Forage, Erosion Control, Wildlife Food, Wildlife Habitat, Wildlife Habitat, Wildlife Habitat","Coppice, Dye, Fiber, Medicine"
218,Whitespire Birch,Betula populifolia 'Whitespire',BEPO,Deciduous Tree,45,30,30,All Year,"Formerly Betula platyphylla var. japonica ‘Whitespire’. Notable bronze birch borer resistance thought to be due to greater heat stress tolerance and is better in vegetatively propagated plants, which go by the cultivar name 'Whitespire Senior'",Yellow,Fibrous Shallow,Spring,Summer - Fall,Fine,Pyramidal,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 7,"Wet, Moderate",6.0 - 8.0,"Reclamator, Wildlife Food, Wildlife Habitat","Biomass, Ornamental, Wood"
4325,"Kenai Birch (Boreal Birch, Red Birch)",Betula kenaica,BEKE,Deciduous Tree,39,24,36,All Year,"Rocky slopes in the subalpine zone; 0--300 m; Yukon; Alaska. This medium-sized tree has grayish white, pink, or reddish brown, papery bark. The outer layer of the bark flakes and peels easily. Kenai birch leaves, which turn yellow in the fall, are oval to almost triangular. Kenai birch (Betula kenaica) is nearly identical to paper birch except for slightly smaller size, leaves, and fewer resin dots on twigs. This tree is endemic to Alaska.",Yellow,"Fibrous Deep, Short Rhizome",Early Spring - Spring,Summer,Coarse,Upright,Fast,Medium,Medium,"Full_Sun, Partial_Shade",3 -- 6,Moderate,5.0 - 6.5,"Erosion Control, Reclamator, Wildlife Food","Biomass, Food, Medicine, Ornamental, Soap, Wood"
8231,Queensland Bottle Tree (Narrowleaf Bottle Tree),Brachychiton rupestris,BRRU,Deciduous Tree,65,35,48,Spring-Fall,"Brachychiton rupestris (Queensland Bottle Tree) - A semi-deciduous tree with a large swollen trunk (sometimes referred to as a pachycaul) that grows to 60 feet in the wilds of Queensland Australia and northern New South Wales but typically is much shorter in cultivation - 30 year old trees in Santa Barbara have robust trunks to 8-12 feet tall and overall height of 20 to 25 feet. In youth this tree has a narrow straight trunk and bares fairly small narrow-dissected palmate leaves. As the tree matures the stem swells as it stores water and becomes bottle shaped and the leaves broaden and turn from compound to simple. Though this plant holds its leaves through a typical winter, the leaves drop before the cream and red flowers appear in late spring to early summer and can also drop off during times of drought stress. As a drought-deciduous succulent tree, B. rupestris adapts readily to cultivation and is tolerant of a range of soils and temperatures. It is a key component and emergent tree in the endangered central semi-evergreen vine thickets—also known as bottletree scrub—of the Queensland Brigalow Belt.","Cream, Red","Tap, Fibrous Deep",Late Spring - Early Summer,Summer - Fall,Medium,Columnar,Fast,Minor,Minor,"Full_Sun, Partial_Shade",7 -- 10,"Moderate, Dry",6.0 - 9.0,"Domestic Animal Forage, Water Purifier, Windbreak","Container Garden, Ornamental"
139,"Boxelder (Ash-leaved Maple, Manitoba Maple)",Acer negundo,ACNE,Deciduous Tree,50,50,40,Spring,"Female trees harbor the boxelder bug which can be annoying. Boxelder, first cultivated in 1688, is often held in low regard as an ornamental tree in cities. Its limbs are brittle and break easily;its trunk is susceptible to rot and infested with boxelder bugs, which make their way into houses with the arrival of cold weather. The leaves turn a dull yellow and fall untidily over a long period, as do the winged seeds, giving this species the reputation of being a ""dirty tree"". However, because of its fast growth and drought and cold hardiness, boxelder is popular in rural communities for street and ornamental plantings; and for shelterbelts.",Green,Fibrous Shallow,Spring - Late Spring,Fall - Winter,Medium,Irregular,Fast,Major,Major,"Full_Sun, Partial_Shade",2 -- 9,"Wet, Moderate, Dry",5.1 - 7.0,"Erosion Control, Reclamator, Wildlife Food, Wildlife Habitat","Food, Wood"
3101,Buartnut,Juglans x bixby,JUx,Deciduous Tree,75,30,36,Spring-Fall,"Not known in the wild. A hybrid of J. cinerea x J. ailanthifolia cordiformis, it is sometimes cultivated for its edible seed, there are some named varieties. This hybrid combines the best qualities of each parent - the aromatic kernel flavour and superior climatic adaptability of J. cinerea with the higher yields, better appearance and crackability of J. ailanthifolia cordiformis. Buartnut is totally resistant to the butternut canker, and they grow much faster than a butternut tree. Because it's a cross, the nut itself is variable from one tree to another. It is sometimes more similar to the butternut, or looks more like the Japanese walnut. The Buartnut tree will grow in zone 3 but it needs a zone 4 climate to produce nuts. As with the Black Walnut (and all the walnut trees growing here), its shell is very hard, a more solid tool than the common nut cracker is needed to remove the nut from the shell. Plant 2 trees for cross pollination.","Green, Yellow","Tap, Rhizome",Early Spring - Spring,Fall,Coarse,Rounded,Fast,Minor,Minor,Full_Sun,4 -- 8,"Wet, Moderate",5.0 - 6.0,"Erosion Control, Wildlife Food","Food, Wood"
7802,Buffalo Thorn,Ziziphus mucronata,ZIMU,Deciduous Tree,98,16,23,Summer,"The seedlings cannot withstand inZiziphus mucronata is a small to medium-sized tree, 3-10(-20) m high; with a spreading canopy. The main stem is green and hairy when young; year old branches often zigzag; the bark is reddish brown or roughly mottled grey, cracked into small rectangular blocks, revealing a red and stringy under-surface. Young stems are reddish brown.tense heat, cold and drought. The species is very easily raised from seed or cuttings, growing in just about any soil type and withstanding heat and cold equally well. The seed however has poor keeping properties and should be sown fresh. After cleaning the nut, it can be placed between the jaws of a vice or a normal nutcracker and closed gradually until the nut cracks and seed is released. The seeds can then be covered with hot water, allowed to cool, soaked for two days and sown. Seedlings should appear within one to two weeks. Seedlings and small plants need moderate water, full sun and efficient drainage or they will damp off. Even though this plant is said to be one of the most adaptable trees, growing in all types of soil and having the ability to withstand intense heat, cold and drought, the same cannot be said","Green, Yellow","Tap, Tap",Early Summer - Late Summer,Summer - Winter,Coarse,Spreading,Fast,Medium,Minor,"Full_Sun, Partial_Shade",9 -- 11,Moderate,5.0 - 9.0,"Domestic Animal Forage, Erosion Control, Fungicide, Hedge, Insectory, Insectory, Wildlife Food, Wildlife Food","Biomass, Coppice, Dye, Food, Medicine, Medicine, Medicine, Ornamental, Pollard, Wood, Wood"
153,"Butternut (Gray walnut, White Walnut)",Juglans cinerea,JUCI,Deciduous Tree,75,75,40,Spring,"Grown mostly for edible nuts. Inner bark has cathartic properties & was used as an orange or yellow die. Roots produce material toxic to many plants. Grows well in dry, rocky soils, especially limestone. Problem with fungal stem canker. Trees can come into bearing in 6 - 10 years from seed and fruiting is usually biennial. The trees are quite short-lived, seldom exceeding 80 - 90 years. Plants produce a deep taproot and are intolerant of root disturbance. Seedlings should be planted out into their permanent positions as soon as possible and given some protection for their first few winters since they are somewhat tender when young. The seed is best sown as soon as it is ripe in individual deep pots in a cold frame. You need to protect it from mice, birds, squirrels etc. The seed usually germinates in late winter or the spring. Plant out the seedlings into their permanent positions in early summer and give some protection from the cold for their first winter or two. The seed can also be stored in cool moist conditions (such s the salad compartment of a fridge) over the winter and sown in early spring but it may then require a period of cold stratification before it will germinat",Yellow,"Tap, Long Rhizome",Spring - Late Spring,Summer - Fall,Medium,Irregular,Fast,Medium,Major,Full_Sun,3 -- 7,"Wet, Moderate",6.0 - 7.0,"Reclamator, Wildlife Food","Dye, Dye, Food, Insect Repellent, Medicine, Medicine, Wood"
7569,"Long Tail Cassia (Boontjieboom, Numanyama)",Cassia abbreviata,CAAB,Deciduous Tree,49,55,24,All Year,"Cassia abbreviata is a single-stemmed deciduous shrub or small tree of the seasonal tropics, with a medium round canopy. - RANGE: East Africa - Somalia, Kenya, Tanzania, southeast DR Congo, Zambia, Malawi, Mozambique, Zimbabwe, Botswana, Swaziland, northern S. Africa. - HABITAT: Acacia - Commiphora bushland & also in woodland & wooded grassland. On termite mounds & clayey soils. - ELEVATIONS: 2,133 - 3,281 feet. - PROPAGATION: Seeds, seedlings. - The enormous demand for roots and bark, coupled with the destructive manner in which it is harvested, mean that the wild populations are being depleted at a high rate. Protection measures and domestication are required urgently. C. abbreviata is hermaphroditic and subsp. abbreviata hybridizes with Cassia burtii. Sometimes this tree flowers after shedding its leaves. Flowering occurs between July and November and fruit ripening occurs between May and September.","White, Yellow","Tap, Fibrous Deep",Early Summer - Late Fall,Spring - Fall,Medium,Rounded,Fast,Minor,Minor,Full_Sun,9 -- 12,Moderate,5.6 - 7.3,"Aromatic Pest Confuser, Erosion Control, Insectory, Nitrogen Fixer, Reclamator, Wildlife Food, Wildlife Food","Biomass, Coppice, Dye, Medicine, Medicine, Ornamental, Pollard, Wood"
6,Northern Catalpa,Catalpa speciosa,CASP,Deciduous Tree,60,40,20,Spring,"Attractive in parks and large areas. Few branches when young. Fruit is a long pod and leaves are very large. Can be striking in winter due to coarse outline. The wood is decay resistant. Handling the flowers may cause dermatitis. Northern Catalpa is the northernmost New World example of its tropical family and is hardier than Southern Catalpa (Catalpa bignonioides), which blooms later and has slightly smaller flowers and narrower, thinner-walled capsules. Both are called Cigartree and Indian-bean because of the distinctive fruit. Reduces heat beneath its heavy canopy in urban areas.",White,Tap,Late Spring - Early Summer,Summer - Fall,Coarse,Rounded,Fast,Minor,Minor,,4 -- 8,"Wet, Moderate, Dry",6.0 - 8.0,"Domestic Animal Forage, Erosion Control, Insectory, Nurse, Soil Builder, Wildlife Food, Windbreak","Medicine, Ornamental, Wood"
4644,Chinese Cedar (Surian Tree),Toona sinensis,TOSI,Deciduous Tree,40,30,48,Summer-Fall,"When fully dormant, Toona sinensis is hardy to about -25°c, though the young growth in spring can be damaged by late frosts. Suitable for planting in parks, urban centers and home gardens • Good in locations where narrow form and striking spring foliage is required Will grow well on the cool damp side of buildings and in confined spaces. normally propagated by seeds and vegetatively through cuttings. The seeds germinate easily, and need no pre-treatment. Seeds are sown in seedbed under 60 % shading and seedlings can be transplanted into containers after one month. Small leafy cuttings (1.5-2.5 cm diameter) taken from young plants, with bases dipped in a growth hormone (indolebutyric acid) and set in a propagation chamber will root fairly easily in a sawdust medium.","Cream, White","Rhizome, Long Rhizome",Late Spring - Early Summer,Summer,Fine,Rounded,Fast,Minor,Minor,Full_Sun,5 -- 7,Moderate,6.1 - 7.8,"Insectory, Water Purifier","Aromatics/Fragrance, Coppice, Dye, Essential Oil, Food, Food, Insecticide, Spray, Medicine, Medicine, Medicine, Ornamental, Wood"
8113,"Cgondi (Assyrian Plum, Sebesten)",Cordia myxa,COMY,Deciduous Tree,25,25,36,All Year,": Throughout India, Burma and Ceylon, ascending the Himalayas to 5,000 ft. It also occurs in Egypt, Cochin-China, and tropical Australia. Propagated from seed. Growth is rapid. The flowers open in the evening (at about 8 p.m.) and fade the next day. The petals are at first white, gradually they pass to creamy and finally to brown. They are highly scented. The male and female flowers are on separate trees. Fruit a drupe, 0.5 to 1 in. in diameter, rounded or pear-shaped, containing a very sticky pulp in which the seed is embedded. Not known in a truly wild situation, it occurs spontaneously around villages and old abandoned habitations in west Africa, where it may at one time have been cultivated. Dioecious, at least one male plant must be grown with 5 females in order to produce fruit and seed.","Brown, Cream, White",Rhizome,Winter - Early Spring,Spring - Summer,Coarse,Spreading,Fast,Medium,Medium,"Full_Sun, Partial_Shade",10 -- 12,"Moderate, Dry",6.0 - 7.6,"Aromatic Pest Confuser, Erosion Control, Insectory, Nurse","Aromatics/Fragrance, Aromatics/Fragrance, Coppice, Dye, Fiber, Food, Food, Food, Medicine, Medicine, Oil, Wax, Resin or Polish, Pollard, Soap, Wood, Wood"
8067,White Champaca (White Jade Orchid Tree),Magnolia × alba,MAAL,Deciduous Tree,25,30,36,All Year,"The tree is best used as a specimen in a sunny spot where it can develop a symmetrical crown. It can be pruned up if planted close to a walk or patio to allow for pedestrian clearance but probably looks its best when branches are left to droop to the ground. The light gray bark shows off nicely, particularly during the winter when the tree is bare. It's a hybrid between Magnolia champaca (Champac) and Magnolia montana. It is a sterile hybrid that does not produce any fruit.","Pink, White","Fibrous Deep, Rhizome",Late Winter - Late Spring,,Coarse,Upright,Fast,Minor,Minor,Full_Sun,10 -- 11,,5.5 - 6.5,,"Aromatics/Fragrance, Container Garden, Essential Oil, Food"
2845,Cherimoya,Annona cherimola,ANCH,Deciduous Tree,30,30,16,Spring-Fall,"Young trees need partial shade. Flowering can be forced by pruning and encouraging new growth. Natural pollination can be unreliable, responds best to hand pollination. Pest/disease resistance varies significantly by location. Shallow roots. The cherimoya does not grow very well in lowland tropical areas, preferring elevations above 700 metres and growing well as high as 2,400 metres. It can also be grown in subtropical and warm temperate basically frost-free areas.A problem with the cherimoya is inadequate natural pollination because the male and female structures of each flower do not mature simultaneously. Few insects visit the flowers. Therefore, hand-pollination is highly desirable and must be done in a 6 - 8 hour period when the stigmas are white and sticky. It has been found in Chile that in the first flowers to open the pollen grains are loaded with starch, whereas flowers that open later have more abundant pollen, no starch grains, and the pollen germinates readily. Partly-opened flowers are collected in the afternoons and kept in a paper bag overnight. The next morning the shed pollen is put, together with moist paper, in a vial and transferred by brush to the receptive s","Pink, Purple, Yellow","Fibrous Shallow, Tap",Spring - Late Summer,Fall - Winter,Coarse,Rounded,Fast,Medium,Medium,Full_Sun,9 -- 10,"Wet, Moderate",6.0 - 7.6,"Insecticide, Insecticide, Insectory, Wildlife Food","Aromatics/Fragrance, Food, Medicine, Ornamental"
4541,Bird Cherry,Prunus padus,PRPA,Deciduous Tree,45,35,48,Spring,"The bird cherry is a hardy species (the most northerly distributed of its genus) and in the southern part of its range it tends to be found in the mountains. In the Alps it grows at a higher altitude than any other deciduous tree and can be found at 2 000 m. However, it can also survive hot summers5. It tolerates a wide variety of soil types. It often regenerates from branches bent to the ground, and also by means of basal shoots, resulting in dense thickets that may form as far as 20 m from the mother tree.",White,"Fibrous Shallow, Fibrous Shallow",Early Spring - Spring,Summer,Medium,Pyramidal,Fast,Medium,Minor,"Full_Sun, Partial_Shade",3 -- 6,Moderate,6.1 - 7.8,"Erosion Control, Insectory, Wildlife Food, Windbreak","Aromatics/Fragrance, Dye, Food, Medicine, Wood"
316,Black Cherry,Prunus serotina,PRSE,Deciduous Tree,80,50,36,Spring,"A native tree valued for its lumber. Bark smooth and brown becoming red-gray, shaggy, and peeling on older trees. Bark, leaves, and fruit kernels contain cyanide. Because it is shallow-rooted and has a tendency to overtop its associates in mixed stands, black cherry is susceptible to windthrow.",White,Tap,Spring - Late Spring,Summer,Medium,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 8,"Wet, Moderate",6.8 - 7.5,"Insectory, Reclamator, Wildlife Food, Wildlife Habitat","Aromatics/Fragrance, Food, Medicine, Ornamental, Wood"
232,Canada Red Cherry,Prunus virginiana 'Canada Red',PRVI,Deciduous Tree,30,20,20,Spring,Good screen planting. Also known as 'Schubert'. Suckers freely. Requires good drainage.,White,Fibrous Shallow,Spring - Late Spring,,Medium,Rounded,Fast,Major,Major,Full_Sun,2 -- 5,"Wet, Moderate",5.1 - 8.3,Nurse,
315,Pin Cherry (Fire Cherry),Prunus pensylvanica,PRPE,Deciduous Tree,35,35,20,Spring,"Pin cherry is a shrub or small tree. It generally has a straight trunk and a narrow, round-topped crown, though it may form thickets. Branches, at first ascending, become more or less horizontal and spreading with age. Pin cherry generally grows 15 to 50 feet (5-15 m) tall and 4 to 20 inches (10-51 cm) in diameter. However, trees up to 100 feet tall (30 m) have been found in the southern Appalachians, with the largest size attained on western slopes of the Great Smoky Mountains. Though Prunus spp. have been reported to be ectomycorrhizal, studies in Ontario found no evidence of ectomycorrhizae in pin cherry roots. Endomycorrhizae were generally scarce in pin cherry roots, and most often absent altogether. Seldom planted native tree even though it has attractive flowers, fruit, and fall color. Tolerant of all but poorly drained soils. Pin cherry is short lived, maturing rapidly and dying off at 20 to 40 years. Stands may begin to have a pulse of dead pin cherry wood deposition 15 years after disturbance. Pin cherry allocates relatively less carbon to structural stem issues and to fine roots than do other hardwoods, contributing to the common occurrence of stem snap at the root crown",White,"Fibrous Shallow, Long Rhizome",Spring - Late Spring,Spring - Summer,Medium,Columnar,Fast,Major,Major,Full_Sun,2 -- 6,"Wet, Moderate, Dry",4.3 - 6.5,"Erosion Control, Insectory, Nurse, Reclamator, Wildlife Food, Wildlife Habitat","Biomass, Dye, Food, Food, Medicine, Medicine, Ornamental, Wood"
8314,Short Petaled Bush Cherry,Prunus brachypetala,PRBR,Deciduous Tree,8,6,18,Spring-Fall,"Prunus brachypetala is a species of bush cherry native to Turkey, Iraq and Iran. Distribution: Turkey (E-Anatolia, SE-Anatolia); Iran (EC-Iran, S-Iran, W-Iran); Iraq (NE-Iraq, NW-Iraq) 34 IRN IRQ TUR. - The clade to which P. brachypetala belongs according to the two studies is now a section of Prunus subg. Prunus. The plant is used in fruit breeding programs. A deciduous shrub of sturdy habit, usually growing 3.28 - 6.56 feet tall. It originates in Central to Western Asia – from Afghanistan to Turkey, including the Caucasus. This area is also called the Irano-Turanian phytogeographical region. HABITAT: Dry stony & pebbly mountain slopes amongst shrubs, Woodland Garden Sunny Edge. The species is hermaphrodite (has both male and female organs) and is pollinated by insects. Thrives in a well-drained moisture-retentive loamy soil. Prefers some lime in the soil but is likely to become chlorotic if too much lime is present. Requires the sunniest possible position. Succeeds in a hot dry position. Most members of this genus are shallow-rooted and will produce suckers if the roots are damaged. ELEVATION: Above 3000 feet. PROPAGATION: Seeds, cuttings, & layering.","Pink, White","Tap, Fibrous Shallow",Early Spring - Late Spring,Summer,Medium,Rounded,Fast,Medium,Medium,"Full_Sun, Partial_Shade",7 -- 10,"Moderate, Dry",6.1 - 8.4,Insectory,"Food, Food, Food"
2116,Sweet Cherry,Prunus avium,PRAV,Deciduous Tree,50,45,48,Spring-Summer,Early harvest; white prolific flowers; deep green leaves; attractive rust-brown bark,White,"Fibrous Shallow, Fibrous Shallow",Late Spring - Late Summer,Summer,Medium,Rounded,Fast,Medium,Medium,"Full_Sun, Partial_Shade",5 -- 9,"Moderate, Dry",5.5 - 8.0,"Erosion Control, Insectory, Reclamator, Wildlife Food, Wildlife Food","Container Garden, Coppice, Food, Ornamental, Wood"
