Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
3404,Elegant Clarkia,Clarkia unguiculata,CLUN,Annual,36,12,6,Spring-Summer,Also called elegant fairyfan and mountain garland. Crowding encourages blooming. Capable of out-competing weedy grasses. Best in well-drained soil. Foliage grows preferentially over flowers in very rich soils. Dislikes high heat and humidity. Polymorphic. Sometimes referred to as Godetias in flower markets. Reseeds well under good conditions.,"Lavender, Pink, Purple, Red, Rose",Fibrous Deep,Spring - Early Summer,Summer - Fall,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 10,"Moderate, Dry",6.0 - 8.0,"Hedge, Insectory","Container Garden, Cut Flower, Dye, Food, Ornamental"
8225,Tiger's Claw (Small Fruited Cat's Claw),Martynia annua,MAAN,Annual,5,3,8,Summer-Fall,"M. annua is an annual or short-lived perennial herb. M. annua is an erect herb, 30-100 cm tall. Glandular hairs exude a slimy sap which gives the plant a clammy feel. Stems are terete, usually woody at base, 2 cm in diameter. Petiole 6-18 cm; leaf blade broadly ovate to triangular-ovate, 9-22 x 9-20 cm, base cordate, margin sinuolate-dentate, apex acute. Inflorescences 10-20-flowered; bracts pale red, broadly ovate, 1.2-2.5 x 0.7-1.3 cm, membranous; bractlets ovate-oblong; 0.6-1.5 cm x 4-10 mm. Calyx lobes are pale yellow-green. Corolla is dark red, white to pale red adaxially, with pale purple-red spots, 3-4 cm; lobes semi-rounded, with yellow and purple spots adaxially, purple striated abaxially. Filaments are white, glabrous, 1-1.5 cm. Capsules ovoid, 3.5-4 x 2-2.5 cm, 0.5-1.5 cm thick, with hook-like apical beak with 5 mm, densely glandular pubescent, spiny along suture. The Stems are terete and usually woody at base. M. annua is native to Mexico, Central America and the Caribbean. It has been widely grown as an ornamental and medicinal herb and now it can be found naturalized in Australia, New Caledonia, South-eastern Asia, India and tropical Africa. M. annua grows as a weed o","Green, Pink, Purple, Red, White","Tap, Short Rhizome",Early Spring - Late Winter,Spring - Winter,Coarse,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",11 -- 12,"Moderate, Dry",6.1 - 7.8,Insectory,"Medicine, Ornamental"
2451,Cleavers (Stickywilly),Galium aparine,GAAP,Annual,72,72,4,Spring-Summer,"G. aparine is an annual herb that reproduces solely by seed. It behaves predominantly as a winter annual, and has been described as one of the most winter hardy weeds of winter-sown crops in Germany. In Japan, germination and emergence occurred between mid-November and February, with a peak in December, approximately 40 days after initial germination (Noda et al., 1965). In some years, a second flush of germination was observed in late February or March. This protracted germination periodicity helps G. aparine to escape herbicide treatments. In Canada, flowering begins in late May and is completed by mid-June, with mature fruits present from late June to mid-July (Moore, 1975). In some instances, flowering plants have been collected as late as August and September. In the UK, some emergence was observed in the field as late as April and May (Froud-Williams et al., 1984). Flowers are self-compatible and self-pollinated, each giving rise to two seeds. On average, one plant produces 300-400 seeds. Seeds of G. aparine buried in the soil display cyclical changes in dormancy, they lose dormancy in the autumn and re-acquire it in the spring so that seeds are dormant in the summer months.",White,"Tap, Short Rhizome",Spring - Late Spring,Summer,Fine,Matlike,Fast,Minor,Minor,"Partial_Shade, Shade",2 -- 9,"Wet, Moderate",5.4 - 7.1,"Insectory, Wildlife Food","Fiber, Food, Medicine, Medicine, Soap"
1992,Berseem Clover (Egyptian),Trifolium alexandrinum,TRAL,Annual,36,12,12,Summer,Berseem is the least winter hardy of the annual clovers,Yellow,Tap,Spring - Late Spring,,Medium,Upright,Fast,Medium,Medium,"Full_Sun, Partial_Shade",2 -- 9,Moderate,6.0 - 7.1,"Domestic Animal Forage, Dynamic Accumulator, Erosion Control, Groundcover, Insectory, Mulch Maker, Nitrogen Fixer, Nitrogen Scavenger, Nurse, Soil Cultivator",
1977,Crimson Clover,Trifolium incarnatum,TRIN,Annual,18,12,12,Summer,Crimson flowers in June; provides early spring nitrogen,,Tap,Spring - Late Spring,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,Moderate,5.5 - 7.5,"Domestic Animal Forage, Dynamic Accumulator, Erosion Control, Groundcover, Insectory, Nitrogen Fixer, Nitrogen Scavenger, Nurse",
3091,Korean Clover,Kummerowia stipulacea,KUST,Annual,24,6,6,Spring-Fall,Synonymous with Lespedeza stipulacea. Optimal pH is between 6.0 and 6.5. Tolerant of low to high soil fertility. Leave a 3 inch stubble after harvesting. Growth form is more erect in dense stands and prostrate when growing sparsely.,"Pink, Purple",Tap,Summer - Early Fall,Fall - ?,Fine,Spreading,Fast,Minor,Minor,Full_Sun,5 -- 9,Moderate,4.5 - 7.5,"Domestic Animal Forage, Erosion Control, Groundcover, Insectory, Nitrogen Fixer, Nurse, Reclamator, Soil Builder, Wildlife Food, Wildlife Habitat",Medicine
8252,Rough Mexican Clover (Florida Pusley),Richardia scabra,RISC,Annual,30,24,0,Spring-Summer,"Habitat: Sandy soils, especially in cultivated fields. Sandy savannahs and grasslands, on roadsides, turf and in cultivated fields and waste areas. Florida pusley (Richardia scabra) is a common and troublesome weed found in pastures, cultivated fields, waste areas, and roadsides throughout Florida. Plants grow prostrate (creeping along the ground) and have hairy stems that grow to lengths of up to 30 inches . Leaves are thick and fleshy and often have a rough upper and lower surface. Florida pusley is a summer annual found most often in warm season turfgrass areas. The leaves can be hairy and grow opposite one another on hairy stems. The growth of Florida pusley in maintained turf areas is usually low and prostrate to the ground, forming thick patches. The growth can be erect with infrequent mowing. Florida pusley usually will not root at the nodes. The flowers are white and grow in clumps at the end of the stems. The flower is star shaped with six parts connected to form a tube. Florida pusley will flower anytime the temperature is above freezing. Florida pusley spreads by seed. Florida pusley is found in areas of the United States where warm-season grasses proliferate.",White,"Tap, Rhizome",Early Spring - Early Fall,Spring - Winter,Coarse,Prostrate,Fast,Minor,Minor,Full_Sun,8 -- 10,"Moderate, Dry",5.6 - 6.5,"Erosion Control, Groundcover, Insectory, Mulch Maker, Wildlife Food",Medicine
2054,Subterranean Clover (subclover),Trifolium subterraneum,TRSU,Annual,18,36,10,Summer,"Yellow flower with green foliage. Aka Burrowing clover. Subclover is an important pasture crop in some countries including Australia. It provides high quality forage to livestock. It is suited to grazing in pure stands or in mixtures with warm-season companion grasses such as Bermuda grass (Cynodon dactylon), coloured Guinea grass (Panicum coloratum), Bahia grass (Paspalum notatum) and dallis grass (Paspalum dilatatum), or with other legumes. Subclover can also be cut for hay and silage . It was referred to as the most productive legume for vineyards and orchards where its mat of creeping stems provides good cover against soil erosion during winter. Thanks to its profuse self-regeneration, subclover can be used for land revegetation and as a green manure. Subclover can be cultivated in rainfed and irrigated orchards. Subclover is used for controlling fires in Mediterranean forests (strips to be grazed between forests) or as green winter culture in viticulture or arboriculture to avoid erosion. It can help to reduce soil erosion when combined to vegetable crops. Unlike most clovers, sub clover is self-pollinated.","Blue, Purple, White, Yellow","Tap, Long Rhizome",Spring - Summer,Summer - Fall,Medium,Prostrate,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,"Moderate, Dry",4.5 - 6.5,"Domestic Animal Forage, Erosion Control, Groundcover, Insecticide, Insectory, Mulch Maker, Nitrogen Fixer, Nurse, Soil Builder",Food
3705,"Rough Cocklebur (Clotbur, Cocklebur, Ditchbur",Xanthium strumarium,XAST,Annual,48,24,12,Summer-Fall,"They have minimal branching, except for short side stems that develop from the leaf axils. The central stem ends in a spike-like raceme similar to the racemes of the leaf axils. Cocklebur is monoecious, that is having both male and female reproductive organs on a plant. Each raceme produces several male compound flowers along the upper half and several female compound flowers along the lower half. Pollination occurs by wind, reproduction by self-seeding. This often leads to colonies being formed. X. strumarium is a short-day plant which generally will not flower under photoperiods longer than 14 hours, although populations vary in critical night length with latitude of origin. X. strumarium has the C3 pathway of photosynthesis. It is self-compatible and primarily wind-pollinated. X. strumarium tolerates a wide variety of soil types and textures and a soil pH range of 5.2 to 8.0, as well as frequent flooding and saline conditions. It occurs in cultivated fields, along beaches, coastal dunes, watercourses, railway embankments, roadsides, field edges, roadsides, wasteland, disturbed land, fallow land, crops, plantations, drainage ditches, savannahs, water courses, and lowlands. R",Green,Fibrous Deep,Summer - Fall,Fall,Coarse,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",10 -- 13,"Wet, Moderate",5.2 - 8.0,"Groundcover, Insectory, Reclamator, Soil Builder, Wildlife Food, Wildlife Food","Dye, Essential Oil, Medicine, Medicine"
3373,Common Cockscomb (Woolflower),Celosia argentea cristata,CEAR,Annual,36,20,8,Summer,"Non mycorrhizal. Requires a fertile, moisture-retentive but well-drained soil in a sunny sheltered position. Widely cultivated as an ornamental plant, especially in S. Europe. It is often used in summer bedding schemes. There are many named varieties, selected for their ornamental value. The stems grow fast but tend to have a weak structure. The inflorescence absorbs water easily and becomes too heavy for weak stems in tall cultivar selections, causing bending or breakage. Staking the plants helps. Regular watering of the root zone is a must as a lack of water will make the leaves appear wilted. A trend in the green industry to address both of these problems in last few decades has been to select shorter members & move to dwarf selections. This plant is frequently damaged by deer.","Orange, Pink, Red, Yellow","Tap, Short Rhizome",Early Summer - Early Fall,Summer - Fall,Coarse,Upright,Slow,Minor,Minor,Full_Sun,10 -- 11,"Moderate, Dry",5.0 - 6.5,"Insectory, Nurse","Cut Flower, Cut Flower, Food, Food, Food, Medicine, Medicine, Medicine, Medicine"
3316,Swedish Coffee (Yellow Milk Vetch),Astragalus boeticus,ASBO,Annual,24,18,8,Spring,"Propagation: Seed - best sown as soon as it is ripe in a cold frame. A period of cold stratification may help stored seed to germinate. Stored seed, and perhaps also fresh seed, should be pre-soaked for 24 hours in hot water before sowing - but make sure that you do not cook the seed. Any seed that does not swell should be carefully pricked with a needle, taking care not to damage the embryo, and re-soaked for a further 24 hours. Germination can be slow and erratic but is usually within 4 - 9 weeks or more at 13°c if the seed is treated or sown fresh. As soon as it is large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter, planting them out into their permanent positions in late spring or early summer, after the last expected frosts. Astragalus boeticus presents several traits that facilitate its adaptation to cultivation. In this respect, it is commonly found in meadows, as a weed in cultivated fields, and in disturbed sites. Therefore it appears to be well adapted to agricultural environments. Also, its indehiscent ripe pods, which as in other wild legumes indicate a pre-adaptation to harvesting, lack of seed","Cream, Lavender, White","Tap, Rhizome",Early Spring - Late Spring,Summer,Fine,Spreading,Fast,Minor,Minor,Full_Sun,4 -- 11,"Moderate, Dry",5.2 - 7.8,"Domestic Animal Forage, Fungicide, Insectory, Nitrogen Fixer","Food, Medicine"
2469,Coleus,Coleus hybridus,COHY,Annual,36,6,,Summer,"Its white, bronze, gold, copper, yellow, pink, red and purple foliage will brighten up outside shady areas that typically are hard fill with plants. Great for pots and planters.",,,Early Summer - Summer,,Medium,Mound,Fast,Minor,Minor,"Partial_Shade, Shade",2 -- 9,Moderate,,,"Container Garden, Hanging Basket"
2069,Collard Greens,Brassica oleracea var. viridis,BROL,Annual,36,10,0,Summer,Very slow to bolt. Light frost can improve flavor. Heavy nutrient feeders; best not to plant in the same place continually. Seeds store well. Cultivation varies from annuals in cold climates to somewhat woody perennials in warm climates. Non-mycorrhizal,,Tap,Early Summer - Summer,Summer - Fall,Coarse,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 6,Moderate,5.6 - 6.5,Domestic Animal Forage,"Food, Medicine, Ornamental"
3141,"Copper Leaf, Field",Acalypha aristata,ACAR,Annual,20,20,0,,"Native to an altitude of 1,500 meters. Sometimes rooting at lower nodes. Often growing in abandoned or degraded land. Sometimes a short-lived perennial. Flowers and fruits throughout the year. Best in humidity. A arvensis is a synonym.","Green, Red",,,,Coarse,Upright,,,,"Full_Sun, Partial_Shade",10 -- 12,"Wet, Moderate",8.5 - 9.5,,Medicine
2004,Coriander (Cilantro),Coriandrum sativum,COSA,Annual,24,18,8,Summer-Fall,"Rose, mauve, and white floweEasily grown in average, medium moisture, well-drained soils in full sun to light shade. Light afternoon shade helps avoid possible sun scald in hot summer climates. Best growth occurs in cool and dry summer climates. Plants dislike areas with high humidity and frequent rain. Seeds may be planted directly in garden soil after the last spring frost date. They may also be planted in pots. Plants grow rapidly (pinching off young leaves can begin in 30 days). Snip off flower stems before flowering to prolong harvest of leaves. Plant new seed every 2 weeks to insure a continuous crop of leaves. Allow some plants to flower and seed if harvest of coriander seed is desired. Seeds are ready for harvest in 90 days. Plants tend to bolt easily (abandon leaf growth, flower, seed and die) in hot summer climates. A late summer planting of seed can be done for fall harvest of leaves but seed will not mature before frost. Plants are annuals but have naturalized in some parts of North Americars. Plants are noted for bolting in hot summer weather. Coriander has its origin in the Near East. It is not known from the wild, but is widely cultivated, and escapees from cultivati","Pink, Rose, White","Tap, Rhizome",Early Summer - Summer,Summer - Fall,Fine,Mound,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,"Moderate, Dry",4.9 - 8.0,"Domestic Animal Forage, Fungicide, Insecticide, Insectory, Insectory, Nurse, Wildlife Food","Aromatics/Fragrance, Essential Oil, Essential Oil, Food, Food, Food, Insect Repellent, Medicine, Medicine, Oil, Wax, Resin or Polish, Soap"
1993,Corn,Zea mays,ZEMA,Annual,84,18,,Summer,Fruit ripens in early fall,,Fibrous Deep,Summer,,Medium,Upright,Fast,Medium,Minor,Full_Sun,2 -- 9,Moderate,6.0 - 7.0,Domestic Animal Forage,"Fiber, Food, Medicine, Oil, Wax, Resin or Polish"
3287,Corncockle (Corn Pink),Agrostemma githago,AGGI,Annual,36,12,8,Summer,"Corn cockle has grown as a weed among grain crops for millennia. It grew around Europe’s first Stone Age inhabited areas, and signs of it have been found in Pompei, which was covered in volcanic ash in ancient times.","Lavender, Pink, Purple",Tap,Late Summer,Summer - Fall,Fine,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",10 -- 12,"Moderate, Dry",6.1 - 8.5,Insectory,"Medicine, Ornamental"
2005,Cosmos,Cosmos bipinnatus,COBI,Annual,36,24,5,Summer,"Lacy, airy foliage with a variety of colors; red, pink, white, purple",,,,,Fine,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,"Moderate, Dry",,"Insectory, Nurse",Cut Flower
2058,Cowpeas,Vigna unguiculata,VIUN,Annual,36,24,12,Summer,"Blue-purple to white flowers. Also called black eyed peas. Also called southern peas, blackeye peas, crowder peas. Cowpea can be used as forage, hay, and silage. When used as forage, it should only be lightly grazed after flowering (FAO, 2012). If there are several buds left after defoliation, the plant will regenerate. When used as silage, it can be mixed with sorghum, maize, or molasses to provide sugar for fermentation.","Blue, Pink, Purple, White, Yellow","Tap, Rhizome",Summer - Late Summer,Summer,Medium,Vine,Fast,Minor,Minor,Full_Sun,10 -- 13,"Moderate, Dry",5.5 - 8.3,"Chemical Barrier, Domestic Animal Forage, Dynamic Accumulator, Erosion Control, Insectory, Nitrogen Fixer, Nurse, Soil Cultivator, Wildlife Food","Biomass, Food"
3468,Cut-Leafed Cranesbill,Geranium dissectum,GEDI,Annual,24,24,4,Spring-Fall,"Annual or biennial. The flowers are hermaphrodite and the plant can be self-fertile. Often grows in disturbed lands such as roadsides, fields, pastures, shrublands, and agricultural areas. Cutleaf geranium is a freely branching annual or biennial broadleaf plant. Except for deserts and the Great Basin it is found throughout California to about 3900 feet (1200 m). Cutleaf geranium inhabits agricultural land and other disturbed locations. It remains prostrate in turf. Although widespread, it is generally a minor weed.","Pink, Purple","Tap, Rhizome",Late Spring - Fall,,Medium,Rosette,Moderate,Minor,Minor,Full_Sun,6 -- 9,"Wet, Moderate, Dry",4.5 - 7.5,Domestic Animal Forage,"Dye, Food, Medicine, Ornamental"
8186,"Golden Crownbeard (Butter Daisy, Cowpen Daisy)",Verbesina enciloides,VEEN,Annual,48,48,18,Spring-Fall,"Golden crownbeard is native to southwest North America and Mexico, but not to New England, where it has been collected in Massachusetts. The Navajo used golden crownbeard for several purposes, including hanging the flowers in the hogan or hatband to ward off lightning, and in a procedure to rid corn of cutworms. This species is also both self- and cross-pollinated and very fecund, producing ample winged seeds for local dispersal.",Yellow,"Tap, Rhizome",Early Spring - Late Summer,Summer - Fall,Coarse,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 9,"Moderate, Dry",7.9 - 9.1,"Insecticide, Insectory, Reclamator","Medicine, Medicine, Ornamental, Soap"
7500,Bearded Cryptantha (Bearded Forget-Me-Not),Cryptantha barbigera,CRBA,Annual,12,12,3,,This species contains two varieties.,White,,Late Winter - Early Summer,Summer - ?,Fine,Spreading,,Minor,Minor,Full_Sun,7 -- 10,Dry,7.5 - 8.5,"Groundcover, Insectory",
3175,Cumin,Cuminum cyminum,CUCY,Annual,12,12,4,Spring-Fall,"Needs well-drained, fertile soil.Many cultivars and selections that vary in yield, flavor, fruit color, and oil content. Plants are hermaphroditic.","Rose, White",Tap,Spring - Summer,Summer - Fall,Fine,Upright,Fast,Major,Medium,Full_Sun,7 -- 10,"Moderate, Dry",5.0 - 8.0,Insectory,"Aromatics/Fragrance, Essential Oil, Food, Medicine"
3546,Black Cumin,Nigella sativa,NISA,Annual,36,15,4,Spring-Fall,"N. sativa is an annual flowering plant which grows to 20-90 cm tall, with finely divided leaves, the leaf segments narrowly linear to threadlike. The flowers are delicate, and usually colored white, yellow, pink, pale blue or pale purple, with 5-10 petals. The fruit is a large and inflated capsule composed of 3-7 united follicles, each containing numerous seeds. It’s also known as Black Seed, Black Cumin, Fennel Flower, and other misleading names, as it is neither cumin nor fennel. Its seeds are used in Eastern dishes for adding a bracing zest as well as medicinally for treating a laundry list of maladies. Will self sow for years in a good garden soil.","Blue, Pink, Purple, White, Yellow","Fibrous Shallow, Rhizome",Early Summer - Early Fall,Fall,Fine,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",10 -- 12,"Moderate, Dry",6.0 - 8.0,"Fungicide, Insectory","Aromatics/Fragrance, Dried Flower, Essential Oil, Food, Food, Medicine, Medicine, Ornamental"
3337,"Summer Cypress (Common Kochia, Mirabel)",Bassia scoparia,BASC,Annual,7,8,60,Spring-Fall,"Kochia is an introduced, erect, annual forb with a taproot that forms pyramidal or rounded bushes up to 7 feet (2.1 m) tall. The roots of Bassia scoparia can reach a depth of at least 8 feet (2.4 m) and have a horizontal radius of at least 8 feet (2.4 m) which would allow the plant to draw water from a cylindrical soil mass 16 feet (4.9 m) in diameter and 8 feet (2.4 m) or more deep. Kochia is native to central and eastern Europe and Asia (Whitson et al., 1991) and was likely introduced as an ornamental in the mid- to late 1800’s. Germination of seeds can occur multiple times throughout the growing season (Friesen et al., 2009), enabling it to take advantage of moisture when it is available. Seeds are able to germinate under high stress conditions, such as lack of moisture, high salinity, or extremes in pH. Kochia is a facultative lkali halophyte and is tolerant of thin or high salinity soils or acidic soils due to the presence of aluminum or manganese.",Green,"Tap, Long Rhizome",Summer - Late Summer,Summer - Fall,Fine,Globe,Fast,Minor,Minor,Full_Sun,10 -- 12,"Moderate, Dry",6.0 - 8.0,"Domestic Animal Forage, Erosion Control, Groundcover, Reclamator, Toxin Absorber, Wildlife Food, Wildlife Habitat","Fiber, Food, Food, Insecticide, Spray, Medicine, Medicine, Ornamental"
2265,Gerbera Daisy,Gerbera jamesonii,GEJA,Annual,18,18,0,Summer,Long blooming daisy from Africa,"Orange, Purple, Red, White, Yellow",Fibrous Shallow,Early Summer - Early Fall,,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,Moderate,5.1 - 5.5,Air Cleaner,Cut Flower
2464,Gloriosa Daisy,Venidium fastuosum,VEFA,Annual,36,8,,Summer-Fall,"These huge 4"" to 7"" flowers are great for cutting. They also work well in wildflower areas and reseed themselves.",Yellow,,Early Summer - Early Fall,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,Moderate,,,Cut Flower
3496,Red Dead Nettle (Purple Archangel),Lamium purpureum,LAPU,Annual,10,18,6,Spring-Fall,"The most distinctive characteristic of Purple Dead Nettle is the purple tint of the young leaves at the apex of the stem. With the exception of Lamium amplexicaule (Henbit), other Lamium spp. (Dead Nettles) in Illinois are uncommon perennial plants with larger flowers (¾"" or longer). Henbit is a sprawling weedy plant with sessile leaves near the flowers, while the same leaves of Purple Dead Nettle have short petioles. All of the species in this genus are native to Eurasia. The common name 'Dead Nettle' refers to the resemblance of the leaves to those members of the Nettle family with stinging hairs. However, Lamium spp. lack stinging hairs, therefore they are the safe, or 'dead,' nettles to be around.","Pink, Purple","Tap, Rhizome",Spring - Late Fall,Spring - Fall,Medium,Creeping,Fast,Minor,Minor,"Full_Sun, Partial_Shade",10 -- 11,Moderate,6.0 - 7.0,"Groundcover, Insectory","Cut Flower, Medicine"
2008,Dill,Anethum graveolens,ANGR,Annual,36,18,,Summer,Chartreuse flowers,Green,,Late Spring - Early Summer,,Fine,Upright,Fast,Minor,Minor,Full_Sun,2 -- 9,Moderate,5.3 - 7.8,"Insecticide, Insectory","Essential Oil, Food, Medicine"
2611,Dusty Miller,Pyrethrum ptarmicaeflorum,PYPT,Annual,12,10,,Summer,Silver-white cutleaf foliage.,,Fibrous Shallow,Early Spring,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,"Wet, Moderate, Dry",,,Container Garden
2216,Eggplant,Solanum melongena,SOME,Annual,36,24,8,Summer,Eggplant is a cold-sensitive vegetable that requires a long warm season for best yields,,Fibrous Deep,Summer - Early Fall,,Medium,Upright,Moderate,Major,Minor,Full_Sun,2 -- 9,Moderate,5.5 - 6.8,,"Container Garden, Food, Medicine"
2612,Elephant Ear,Hosta sieboldiana,HOSI,Annual,60,36,10,Summer,"Full morning sun can be beneficial. Requires well-drained soil. Bulbs can be dug up, stored for winter, and replanted each spring. Tolerant of proximity to black walnut trees. Better tolerance of slugs than most Hostas.","Lavender, White",Fibrous Shallow,Summer - ?,Summer - Fall,Medium,Arching,Slow,Minor,Minor,"Partial_Shade, Shade",2 -- 8,Moderate,5.5 - 7.5,"Erosion Control, Groundcover, Wildlife Food","Container Garden, Cut Flower, Food, Ornamental"
3095,Fenugreek (Methi),Trigonella foenum-graecum,TRFO,Annual,24,12,0,,"The flowers are considered papillonaceous, resembling a butterfly. They can be white, lemon-yellow or a purplish-blue in color and are born in the leaf axils. Ripens 90-150 days after planting. Best in well-drained and fertile soils. Tolerant of hillsides. Growth reduced in cold temperatures. Fenugreek is sometimes used as a short-rotation catch crop after sugarcane or cotton. In cooler areas, growth is slow and weak during cold periods and it is better grown as a summer crop. The seeds require warm dry weather for ripening and harvest. Fenugreek optimally grows in places where annual temperatures are in the range of 8-27°C and where annual rainfall is between 400-1500 mm. It is a full-sunlight species.","Blue, Cream, Purple, White, Yellow","Tap, Fibrous Deep",Late Spring - Summer,Summer - Fall,Medium,Upright,Fast,Medium,Medium,Full_Sun,9 -- 11,Moderate,5.3 - 8.2,"Domestic Animal Forage, Domestic Animal Forage, Nitrogen Fixer, Soil Builder, Soil Cultivator","Aromatics/Fragrance, Biomass, Container Garden, Dye, Essential Oil, Food, Food, Insect Repellent, Medicine, Medicine, Medicine, Soap"
2579,Spider Flower,Cleome hassleriana,CLHA,Annual,48,24,0,Summer,"Known as 'Spider Flower' or 'Grandma's Wiskers', cleome is a good insectory plant.","Lavender, Pink",,Late Spring - Early Fall,,Fine,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",2 -- 9,Moderate,6.6 - 7.8,,Cut Flower
3140,Foxtail,Acalypha alopecuroidea,ACAL,Annual,25,15,0,,Monoecious. Grows well on disturbed sites.,"Green, White",Tap,Spring - Fall,Spring - Fall,Coarse,Upright,,Medium,,"Full_Sun, Partial_Shade",9 -- 11,"Moderate, Dry",5.6 - 7.5,Domestic Animal Forage,"Fiber, Medicine"
3469,Dovefoot Geranium,Geranium molle,GEMO,Annual,16,12,0,Spring-Fall,"Sometimes an overwintering biennial. Can be non-mycorrhizal. The flowers are hermaphrodite and the plant can be self-fertile. Habitats include dry/rocky fields, cobbly soils, banks, yards, and other waste places. Self-seeding.",Pink,Tap,Spring - Early Fall,Summer - Fall,Medium,Rosette,Moderate,Minor,Minor,Full_Sun,6 -- 9,"Wet, Moderate, Dry",5.5 - 7.5,"Groundcover, Insectory","Medicine, Medicine, Ornamental"
2191,Scented Geranium,Pelargonium graveolens,PEGR,Annual,24,18,,Summer-Fall,"Flowers vary: blue, violet, lavender, pink, variegated. Foliage adds to perennial garden texture.","Lavender, Pink, Purple, Red",Rhizome,Early Summer - Early Fall,,Medium,Mound,Fast,Minor,Minor,Partial_Shade,2 -- 8,Moderate,6.1 - 7.8,Aromatic Pest Confuser,"Essential Oil, Food, Medicine"
7423,Globe Gilia,Gilia capitata,GICA,Annual,36,24,0,Spring-Summer,"Annual or perennial. Other common names include blue gilia, blue-head gily-flower, blue thimble flower and queen anne's thimbles. Grow in well-drained soils. Self-sows readily. Often establishes after fires. Grows naturally on rocky slopes and hillsides. Some sources list hardiness down to zone 3.","Blue, Lavender, Pink, Purple, White",Tap,Late Winter - Spring,Summer - Fall,Fine,Upright,Moderate,Minor,Medium,"Full_Sun, Partial_Shade",4 -- 10,"Moderate, Dry",5.5 - 7.6,Insectory,"Container Garden, Cut Flower, Food, Ornamental"
7487,Coulter's Globemallow,Sphaeralcea coulteri,SPCO,Annual,48,48,0,,Flowers profusely in years with ample rain. Takes the form of an herb or subshrub that is sprawling or erect. Flowers are rarely white or lavender.,Orange,,Winter - Late Spring,Summer - ?,Medium,Upright,Fast,,,Full_Sun,9 -- 11,"Moderate, Dry",6.0 - 8.0,Insectory,Ornamental
2466,Bunny Tails Grass,Lagurus ovatus,LAOV,Annual,20,6,,Summer,"Bunny Tails forms an upright fountain of charming, soft and fluffy flower heads, as soft as a bunny's tail! Very drought tolerant once established.",White,,Early Summer - Late Summer,,Fine,Single Stem,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,Moderate,,,Cut Flower
8732,Rattail Sixweeks Grass (Annual Fescue),Vulpia myuros,VUMY,Annual,18,20,6,Summer-Fall,"Also called Silver Grass. Because it is an annual, rattail sixweeks grass cannot sprout from the root crown after it produces seed. It dies. However, sixweeks grasses (Vulpia spp.) may die back to and sprout from the root crown when wet weather follows a short-term dry period during the growing season. Rattail sixweeks grass is most important in grasslands, open-canopy forests, woodlands, and shrublands (see Distribution and Occurrence) that are maintained by frequent fire. It is well adapted to short-return-interval grassland fires, which are characterized by flashy fuels and rapid fire fronts that burn through quickly and cause little soil heating and damage to seed. Vulpia myuros is an annual grass, native to much of Europe and parts of Asia, introduced to the USA, Australia and a number of other countries, and reported as invasive in Australia, the western USA and parts of the Pacific. It outcompetes native species in grasslands of the western US and is a significant agricultural weed. It forms dense swards and its shallow roots suppress growth of native grasses and forbs. Establishment of native plants is strongly hindered once it has become dominant; because it is a winter-an",Green,Fibrous Shallow,Late Spring - Early Fall,Summer - Fall,,,Fast,Minor,Minor,"Full_Sun, Partial_Shade",10 -- 12,"Moderate, Dry",4.5 - 8.5,"Erosion Control, Erosion Control, Groundcover, Insectory, Reclamator, Toxin Absorber, Wildlife Food, Wildlife Food",
