Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
2087,Cherry Silverberry (Goumi),Elaeagnus multiflora,ELMU,Deciduous Shrub,15,15,48,Spring-Summer,"Fragrant, cream-colored flowers; scarlet fruit; seeds ripen in July. Plant above ground is hardy to -4F. Root hardy to minus 22 F. Similar to other related plants from its genus, the goumi is an actinorhizal species. This means that it lives in a symbiotic relationship with the actinobacterium Frankia, which is found in the soil around its roots. Goumi benefits from the presence of these bacteria because it fix nitrogen from the air in the ground. The effect enriches the soil and the goumi can grow in poorer soils than normal, which also helps nearby plants. Seeds are viable and can be used to easily propagate the goumi plant. They should be placed in a cold frame immediately after the fruits are ripe. Sometimes, it germinates at the end of winter or start of next spring, although it can take up to one year and a half in some cases. You can speed up the process through two periods of stratification, a warm one of 4 weeks and a cold one of 12 weeks. Once it germinates, the young plant grows very well and it should be immediately pricked into individual pots. After they reach a height of around 15 cm, they can be moved outside. Cuttings are also good for propagation, semi ripe wood w",Cream,"Tap, Rhizome",Late Spring - Late Summer,Fall,Medium,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,"Moderate, Dry",4.0 - 8.0,"Hedge, Hedge, Nitrogen Fixer, Nurse, Wildlife Food, Windbreak","Aromatics/Fragrance, Food, Food, Medicine, Ornamental"
4076,Clove Cherry,Prunus apetala,PRAP,Deciduous Shrub,23,20,18,All Year,"Prunus apetala is a deciduous shrub or a small tree. There's been confusion between P. apetala, P. nipponica, & P. incisa - all three being distinguished by having black fruits & a leaf with a long tail-like apex & a conspicuous double toothing. P. nipponica is distinct enough in other respects from P. apetala; a cherry very downy or hairy in many of its parts. P. incisa is also more or less downy on the young shoots, leaf-stalk, & calyx, the leaves are smaller, the branchlets never become bright brown as in P. nipponica, & the flowers are normally smaller. NATIVE of Japan; introduced by Wilson in 1914. RANGE: Central & Southern Japan. HABITAT: Low mountains. Prefers some lime in the soil but is likely to become chlorotic if too much lime is present. Fruits best in a sunny position. Most members of this genus are shallow-rooted & will produce suckers if roots are damaged. PROPAGATION: Seeds, Cuttings, Layering in spring. Hermaphrodite (have both male and female organs). POLLINATION: Insects.","Pink, White","Tap, Fibrous Shallow",Early Spring - Late Spring,Summer,Medium,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 10,Moderate,5.6 - 7.8,Insectory,"Dye, Food, Medicine, Ornamental"
128,Western Sand Cherry,Prunus besseyi,PRBE,Deciduous Shrub,6,6,20,Spring,"Well worth cultivation for both ornamental value and fruit; this 3-5' central North American native is just covered with clusters of small, fragrant, bright-white flowers in late spring and by July, ¾"", sweet, black cherries call in the wildlife and jelly makers; yellow-to-red foliage in fall; very adaptable and can tolerate drought Grown largely in wildlife plantings. Western sand cherry spreads slowly from basal sprouts and does not sucker far from the plant. Sandcherry provides good dwarfing rootstock for peaches, apricots and plums. Sandcherry, primarily western sandcherry, has been used to create hybrids with peach, apricot and plum. The resulting cultivars are generally quite winter hardy and bloom later in the spring which results in less spring freeze damage. It can be readily propagated from seeds and stem and root cuttings. Root cuttings should be collected in the winter, and stem cuttings taken in late spring or early summer. Seed can be collected in late summer or fall when fruits ripen, and all pulp should be removed before sowing or storing. Seeds should undergo a moist cold scarification for at least 100 days and not be allowed to dry out before planting. Plant the s",White,Fibrous Shallow,Spring - Late Spring,Summer,Medium,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 6,"Wet, Moderate, Dry",5.0 - 7.5,"Domestic Animal Forage, Hedge, Reclamator, Wildlife Food, Wildlife Habitat, Windbreak","Aromatics/Fragrance, Coppice, Food, Medicine, Ornamental"
8322,"Willow Leaf Cherry (Willow Cherry, Hoary Cherry)",Prunus incana,PRIN,Deciduous Shrub,8,8,18,All Year,"Prunus incana, the willow leaf cherry (and hoary cherry, although that name is also used for Prunus canescens), is a species of sour cherry native to the Caucasus region of central Asia, including Russia, Armenia, Georgia, Turkey and possibly Iran. ELEVATIONS: 1,181-7,874 feet. Prunus incana is an erect, deciduous shrub of rather open, loose habit; it can grow 4 - 8 feet. RANGE: W. Asia - Turkey, Armenia, Georgia, Dagestan, Iran - HABITAT: A scrubby plant, it tends to grow on dry rocky limestone cliffs. Woodland Garden Sunny Edge; Dappled Shade. - POLLINATED by insects. Requires a well-drained moisture retentive soil. Thrives in a loamy soil. Prefers some chalk in the soil but apt to become chlorotic if too much is present. PROPAGATION: Seeds, cuttings, layering in spring. Hermaphrodite (has both male and female organs). This species is closely related to Prunus prostrata. Plants often adopt a prostrate habit of growth. Most members of this genus are shallow-rooted and will produce suckers if the roots are damaged. Sometimes confused with P. tenella, it is easily distinguished from that and most other species by the close white felt on the undersurface of the willow-like leaves.","Red, Rose","Tap, Fibrous Shallow",Early Spring - Early Summer,Summer,Medium,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 10,"Moderate, Dry",5.6 - 7.9,"Reclamator, Reclamator","Dye, Food, Medicine, Ornamental"
3155,Chica,Fridericia chica,FRCH,Deciduous Shrub,32,0,0,,"Best is moderately fertile, well-draining soils. Attaches to support via tendrils.",Pink,,Winter - Summer,Winter - Fall,Coarse,Vine,,,,"Full_Sun, Partial_Shade",10 -- 12,"Wet, Moderate",0.0 - 0.0,,"Dye, Insect Repellent, Medicine, Ornamental"
2393,Autumn Magic Chokeberry,Aronia melanocarpa 'Autumn Magic',ARME,Deciduous Shrub,7,4,16,Spring,"Fragrant, white flowers in may followed by edible purple-black berries. Foliage turns red and purple in fall.",White,Fibrous Shallow,Spring - Late Spring,,Medium,Rounded,Slow,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,"Wet, Moderate, Dry",5.0 - 6.0,Windbreak,"Food, Medicine"
2394,Black Chokeberry,Aronia melanocarpa elata,ARME,Deciduous Shrub,6,6,16,Spring,"Glossy, green foliage that turns bright red in fall. White flowers followed by persistant black fruit.",White,Fibrous Shallow,Spring - Late Spring,,Medium,Rounded,Slow,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,"Wet, Moderate, Dry",5.0 - 6.0,Windbreak,"Food, Medicine"
285,Glossy Black Chokeberry (Black Berried Aronia),Aronia melanocarpa,ARME,Deciduous Shrub,6,6,16,Spring,"Known as black chokeberry, this deciduous shrub from the Rosaceae family spreads freely and suckers profusely. The top is often rounded and upright; it tends to become leggy with age. The fruit is edible though very astringent and is produced from 5-6 flowered clusters that bloom in late spring. The leaves turn red in the fall and will drop for winter. Black chokeberry is native to the Great Lakes region and the Northeastern U.S., with a southerly extension into the higher elevations of the Appalachian Mountains. Can be used as a shrub in borders or in more open wooded gardens. This plant does well in full sun and partial shade and tolerates a wide variety of soil types including wet boggy soils. The common name, Chokeberry, references its tart and bitter berries. They are edible but are so astringent they may cause choking. Control of invading weeds and grasses is important. Shallow cultivation works best. Cultivation can also be used to stop the spread of shoots and suckers, if that is a concern. Chokeberry seeds have an internal dormancy that can be overcome by being stratified in moist peat for three months between 33°F and 41°F.",White,Fibrous Shallow,Spring - Late Spring,Summer,Medium,Rounded,Slow,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,"Wet, Moderate, Dry",5.0 - 6.0,"Hedge, Insectory, Wildlife Food, Windbreak","Food, Food, Medicine, Ornamental, Ornamental"
313,Amur Chokecherry,Prunus maackii,PRMA,Deciduous Shrub,30,30,0,Spring,Has colorful reddish brown exfoliating bark which provides good winter contrast. Effective when grown as a clump. Problems with windthrow due to poor root system.,White,Fibrous Shallow,Spring - Late Spring,,Medium,Rounded,Fast,Major,Major,"Full_Sun, Partial_Shade",2 -- 6,"Wet, Moderate",6.0 - 8.0,"Fungicide, Hedge, Wildlife Food, Wildlife Habitat, Windbreak","Food, Medicine, Ornamental"
3122,Chord Broom (Weeping Broom),Carmichaelia stevensonii,CAST,Deciduous Shrub,25,8,0,Summer,"Threatened species - vulnerable to becoming endangered. Best in fertile, well-draining soil. Flowers during summer in the southern hemisphere.","Lavender, White",,Winter - ?,Spring - ?,Fine,Weeping,Moderate,,,Full_Sun,7 -- 9,Moderate,6.5 - 7.5,"Insectory, Nitrogen Fixer, Soil Builder, Wildlife Food",Ornamental
42,Bush Cinquefoil,Potentilla fruticosa,POFR,Deciduous Shrub,4,5,18,Summer,"Easily grown in average, medium moisture, well-drained soils in full sun. Prefers evenly moist soils. Best flowering occurs in full sun, but plants tolerate part shade. Established plants grow well in a wide range of conditions and have good drought tolerance. Plants have excellent winter hardiness and perform best in cool northern summer climates. It is not recommended for planting in the southeastern U.S. south of USDA Zone 7 where they tend to struggle with high summer heat and humidity. Prune as needed in late winter. It is a dense shrub related to the strawberry with numerous upright branches. To keep its dense, rounded form, remove canes during the winter or cut to the ground. It can become ragged with age and somewhat difficult to keep neat looking.",Yellow,Fibrous Shallow,Early Summer - Late Summer,,Fine,Rounded,Slow,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 6,"Wet, Moderate, Dry",5.0 - 8.0,"Domestic Animal Forage, Erosion Control, Hedge, Insectory, Insectory, Wildlife Habitat","Aromatics/Fragrance, Fiber, Food, Medicine, Medicine, Medicine, Ornamental, Wood"
2790,Hummingbird Clethra,Clethra alnifolia 'Hummingbird',CLAL,Deciduous Shrub,5,4,16,Summer,"Showy, fragrant white flowers. Salt-tolerant, prefers shady, moist, acidic sites.",White,,Early Summer - Late Summer,,,Rounded,Moderate,Minor,Minor,"Partial_Shade, Shade",4 -- 9,Moderate,4.5 - 7.0,Reclamator,
2791,Ruby Spice Clethra,Clethra alnifolia 'Ruby Spice',CLAL,Deciduous Shrub,6,4,16,Summer,"Recommended for use in rain gardens. Tolerant of clay soils. Suckering. Blooms on new wood. Best in light, dappled shade.",Pink,Fibrous Shallow,Late Summer - ?,Fall - Winter,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 9,Moderate,4.5 - 7.0,"Erosion Control, Hedge, Insectory, Wildlife Food","Aromatics/Fragrance, Ornamental"
1990,Bush Clover,Lespedeza thunbergii,LETH,Deciduous Shrub,5,8,,Summer,Pink-purple flowers,Purple,,Early Summer - Late Summer,,Medium,Arching,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,Moderate,5.5 - 8.0,Nitrogen Fixer,
341,Indiancurrant Coralberry (Indian Currant),Symphoricarpos orbiculatas,SYOR,Deciduous Shrub,5,8,18,Summer,"Also known as indian currant, snapberry, buckleberry, wolfberry, waxberry, turkey bush. Spreading shrub with slender arching branches also known as Buckbrush. Freely suckers. Prune in early spring so current season's growth can produce flowers and fruit; fruit not edible. Grown for colorful fruit and autumn leaves that persist somewhat. Propagate by softwood cuttings in summer or hardwood cuttings in autumn. Rooted suckers can be transplanted in autumn.","White, Yellow","Tap, Long Rhizome",Early Summer - Late Summer,Fall - Winter,Fine,Spreading,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 7,"Wet, Moderate, Dry",5.5 - 7.5,"Domestic Animal Forage, Erosion Control, Groundcover, Hedge, Insectory, Reclamator, Wildlife Food, Wildlife Habitat","Medicine, Ornamental, Ornamental"
2792,Cranberry Cotoneaster,Cotoneaster apiculatus,COAP,Deciduous Shrub,3,6,16,Spring,Tolerant of air pollution. Branches root where they touch the ground.,Pink,Fibrous Shallow,Spring - Late Spring,Summer - Winter,Medium,Spreading,Slow,Minor,Minor,Full_Sun,2 -- 6,"Wet, Moderate, Dry",6.0 - 8.0,"Erosion Control, Groundcover, Hedge, Wildlife Food","Container Garden, Ornamental"
68,Hedge Cotoneaster ( Shiny Cotoneaster),Cotoneaster lucidus,COLU,Deciduous Shrub,10,6,16,Spring,"Sometimes sold as Peking Cotoneaster. Use as a border shrub, formal hedge, grouping, or screen. Oystershell scale can affect the plant and fireblight and scale can be problematic. Any portion of this plant is considered toxic, if ingested. Hedge cotoneaster can be sheared as a formal hedge, but many-flowered cotoneaster develops a naturally rounded shape that is best left alone.",Pink,Fibrous Shallow,Late Spring,Fall - Winter,Medium,Upright,Moderate,Major,Major,"Full_Sun, Partial_Shade",2 -- 6,"Wet, Moderate, Dry",6.0 - 8.0,"Hedge, Insectory, Wildlife Food, Windbreak",Ornamental
7025,Rock cotoneaster,Cotoneaster horizontalis,COHO,Deciduous Shrub,3,8,16,All Year,"Prostrate shrub. Deciduous in northern range, evergreen in southern range. Native to western China. Best grown in moist, loamy, well-drained soils in full sun to part shade. Good drainage is important. This is a tough and adaptable plant that can withstand considerable poor soils. Established plants tolerate drought. Container-grown plants may be spaced 4-5’ apart for mass plantings. Easiest propagation is by stem cuttings. If correctly sited, plants may require little pruning. Plants dislike hot summer conditions and often struggle south of USDA Zone 7. Plants are self-layering; where tips of the aerial branches of C. horizontalis contact the ground they can root and form daughter plants.","Pink, White","Fibrous Shallow, Rhizome",Late Spring - Summer,Summer - Fall,Coarse,Prostrate,Fast,Minor,Medium,"Full_Sun, Partial_Shade",5 -- 7,"Moderate, Dry",5.5 - 7.0,"Erosion Control, Groundcover, Hedge, Insectory, Wildlife Food, Wildlife Food, Wildlife Habitat","Container Garden, Medicine, Ornamental, Ornamental, Ornamental"
3975,Spreading Cotoneaster,Cotoneaster divaricatus,CODI,Deciduous Shrub,7,8,16,Spring-Fall,"Tolerant of most urban conditions and adaptable to poor soils but needs good drainage. Very adaptable and urban tolerant, including adaptability to poor soils, various soil pHs, drought, pruning,moderate salt spray, and some soil compaction","Pink, White",Fibrous Shallow,Late Spring - Early Summer,Fall - ?,Medium,Spreading,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,"Wet, Moderate, Dry",5.0 - 8.0,"Hedge, Insectory, Wildlife Food","Dye, Ornamental"
7011,Upland Cotton,Gossypium hirsutum,GOHI,Deciduous Shrub,12,12,75,Summer-Fall,"Cotton can be cut back and grown as a perennial, but is normally grown as an annual crop to avoid hosting insects and diseases. Needs deep, well-drained soils. Part-shade only recommended if growing as an ornamental. Tolerates nutrient poor soils, but will not thrive.","Pink, White, Yellow",Tap,Summer - ?,Summer - ?,Medium,Rounded,Moderate,Major,Medium,"Full_Sun, Partial_Shade",8 -- 11,Moderate,5.2 - 7.5,Domestic Animal Forage,"Biomass, Dye, Fiber, Food, Medicine, Ornamental, Soap"
2428,Highbush Cranberry,Viburnum edule,VIED,Deciduous Shrub,8,6,16,Summer,High-bush cranberry is moderately shade tolerant and important at all stages of forest succession.,White,Fibrous Shallow,Late Spring - Summer,,Medium,Irregular,Moderate,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 5,"Wet, Moderate",5.6 - 6.5,Wildlife Food,"Food, Medicine, Ornamental"
119,American Cranberrybush,Viburnum trilobum,VITR,Deciduous Shrub,12,12,14,Spring,"Native species widely planted and valued for its flowers, fruit, and foliage. Fruit is edible but sharply acid. Used for jelly and juice; persists better than V. opulus. Use as a screen or an informal hedge. Leaves are lobed. Habitats consist of cool moist woodlands, streambanks in wooded areas, sandy swamps, soggy thickets, edges of sandy marshes, forested bogs, and roadside ditches. As a wildlife border along the edge of woods, plant the American cranberrybush one or two rows between the open fields and the trees. Space each plant 5 or 6 feet apart. As a hedge where a mediumtall screen is desired, plant 2 rows 2 feet apart with staggered spacing or 1 row with 1 foot spacing. In an odd area or group planting around a pond, plant in the center or behind low growing shrubs. Full growth of the shrub requires 5 to 10 years.",White,"Fibrous Deep, Long Rhizome",Spring - Early Summer,Summer - Fall,Medium,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 7,"Wet, Moderate",4.5 - 6.9,"Hedge, Insectory, Wildlife Food, Wildlife Food, Windbreak","Food, Medicine, Ornamental"
120,Compact American Cranberrybush,Viburnum trilobum 'Compactum',VITR,Deciduous Shrub,6,6,14,Spring,"Also known as highbush cranberry. Cultivar with showy spring flowers, showy fruit and a compact plant habit. Not a true cranberry -- name comes from the red fruits that look like cranberries. More slender and uniformly upright spreading than V. opulus.",White,Fibrous Shallow,Late Spring,Fall,Medium,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 7,"Wet, Moderate",4.5 - 6.9,"Hedge, Insectory, Wildlife Food, Wildlife Habitat, Windbreak","Food, Medicine, Ornamental"
240,"European Cranberrybush, Guelder Rose, Cramp Bark,",Viburnum opulus,VIOP,Deciduous Shrub,12,15,14,Spring,"Introduced into N. America by early settlers. Popular shrub that's planted in borders and for screens. Aphids frequently cause the leaves to curl early in the season, especially var. 'Roseum'. Common varieties re 'Compactum', 'Nanum', & 'Roseum'. Tolerant of a wide range of moisture and pH conditions, this shrub colonizes a variety of habitats, including forests, floodplains, wetlands, stream banks, bogs, fields and roadsides.",White,"Fibrous Shallow, Rhizome",Spring - Late Spring,,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,"Wet, Moderate, Dry",5.1 - 7.0,"Insectory, Water Purifier, Wildlife Food, Windbreak","Dye, Food, Medicine, Medicine, Ornamental, Ornamental, Wood"
328,Alpine Currant (Ornamental),Ribes alpinum,RIAL,Deciduous Shrub,5,12,0,Spring,Female plants have showier fruit yet males are usually propagated because of rust resistance. Use as hedge or massing plant. Responsive to shearing. Leaf spot diseases can be problems especially in wet seasons.,"Green, Yellow",Fibrous Shallow,Early Spring - Late Spring,,Medium,Rounded,Moderate,Minor,Major,"Full_Sun, Partial_Shade",2 -- 7,"Wet, Moderate, Dry",6.0 - 8.0,"Hedge, Wildlife Food",Ornamental
4144,American Red Currant,Ribes triste,RITR,Deciduous Shrub,40,36,8,Spring-Fall,"Red currant is native to North America and is also found in northeast Asia. Red currant is found growing in rich, damp, and poorly-drained deciduous and coniferous woods, margins of bogs, lakeshores, and stream banks. Red currant is a plant indicator for the white spruce/balsam fir forest type in the Lake States. Red currant grows in well-drained to somewhat poorly-drained moist to wet soil.","Pink, Purple, White","Rhizome, Fibrous Shallow",Early Spring - Late Spring,Summer,Medium,Irregular,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,"Wet, Moderate",4.5 - 6.5,"Reclamator, Wildlife Food","Food, Food, Medicine"
2101,Black Currant,Ribes nigrum,RINI,Deciduous Shrub,6,3,12,Summer,"Flowers June-July; berries in July through August. Although most of the black currant cultivars are to at least some extent self-fertile, cross-pollination is essential in achieving optimum yields. Site selection is an important factor to be considered for growing a healthy crop. The planting sites must be accessible to sunlight for good yields and in warmer climates the plants should be grown in shade or on north facing slopes or in high elevations so that they could perform better agronomically.",White,Fibrous Shallow,Early Summer - Summer,Summer,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,"Wet, Moderate",5.5 - 7.0,"Hedge, Insectory","Aromatics/Fragrance, Container Garden, Dye, Essential Oil, Essential Oil, Food, Medicine"
2642,Consort Black Currant,Ribes nigrum 'Consort',RINI,Deciduous Shrub,5,3,,Summer,A self-fertile variety that is resistent to white pine blister rust. Clusters of medum fruit with a strong currant flavor.,White,Fibrous Shallow,Early Summer - Summer,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,"Wet, Moderate",6.7 - 7.0,,"Container Garden, Dye, Essential Oil, Food"
2136,Golden Currant (Buffalo Currant),Ribes aureum,RIAU,Deciduous Shrub,10,6,20,Spring-Fall,"Spring yellow flower; summer black berries; fall scarlet foliage. Best grown in organically rich, fertile, medium moisture, well-drained soils in full sun to part shade. Tolerates a wide range of soils ranging from dry to seasonally flooded ones. Tolerates poor soils, clay soils and drought. Prefers consistent and even moisture. Avoid overhead watering. Some part afternoon shade is appreciated in hot summer climates, but fewer flowers and fruits are usually produced in part shade conditions. Appreciates a good organic mulch for the root zone. Propagate by cuttings or seed. Spreads by suckers to form colonies in optimum growing conditions. Golden currant is primarily grown as an ornamental shrub rather than for harvest of its fruit. The fruit should not be overlooked, however, because it can be eaten raw from the shrub or made into juices, jams, jellies, tarts or pies.",Yellow,Rhizome,Early Spring - Spring,Summer,Fine,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 6,Moderate,5.5 - 8.0,"Hedge, Insectory, Reclamator, Wildlife Food, Wildlife Habitat, Windbreak","Aromatics/Fragrance, Dried Flower, Food, Medicine, Ornamental"
2138,Red Currant,Ribes rubrum,RIRU,Deciduous Shrub,10,7,8,Summer,"Green leaves; red berries ripen in July; leaves aromatic when crushed. American red currant, Ribes tristes is a different species. White and pink currants are more difficult to find. They grow like red currants, but have a less acidic, sweeter, unique flavor. The fruit are small, white to yellowish, and opaque to translucent but are simply cultivars of R rubrum. Seed - best sown as soon as it is ripe in the autumn in a cold frame. Stored seed requires 3 months cold stratification at between 0 and 5°c and should be sown as early in the year as possible. Under normal storage conditions the seed can remain viable for 17 years or more. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in a cold frame for their first winter, planting them out in late spring of the following year. Cuttings of half-ripe wood, 10 - 15cm with a heel, mid summer in a frame. Cuttings of mature wood of the current year's growth, preferably with a heel of the previous year's growth, late autumn to late winter in a cold frame or sheltered bed outdoors.",White,Rhizome,Early Summer - Late Summer,Summer,Medium,Mound,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,Moderate,5.5 - 6.0,"Hedge, Insectory, Wildlife Food, Wildlife Habitat","Cleanser/Scourer, Container Garden, Dye, Food, Medicine, Oil, Wax, Resin or Polish"
4139,Red Flowering Currant,Ribes sanguineum,RISA,Deciduous Shrub,10,6,8,Spring-Fall,"Abundant showy flowers make this plant attractive as a landscape specimen or informal hedge and more than a dozen selections and hybrids are featured in the ornamental trade. Berries, although very tart, are considered suitable by some for jam, jelly, pie, juice or syrup. Native Americans ate the berries fresh or dried. This species has been investigated for medicinal anti bacterial and anti viral properties and is used in currant fruit breeding programs to confer resistance to anthracnose, powdery mildew and currant stem borer. Propagation with cuttings has been successful with soft wood in spring, semi-hard wood in summer and hard wood collected during the dormant season. Rooting may improve by including a ‘heel’ of older wood and using bottom heat, mist, or rooting hormone. Provide supplemental water during the first and perhaps second season but allow soil to dry 3-4 in. down between irrigations and do not provide water after mid to late summer when leaves naturally begin to fall. Prune immediately after flowering to encourage vigorous growth suitable for future flower bearing.",Red,Rhizome,Early Spring - Spring,Summer,Medium,Spreading,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",7 -- 10,,5.5 - 7.0,"Domestic Animal Forage, Insectory, Reclamator, Wildlife Food","Food, Medicine, Ornamental"
2641,Redlake Red Currant,Ribes rubrum 'Redlake',RIRU,Deciduous Shrub,5,5,,Summer,"Large, deep-red fruits in long clusters. A vigorous and reliable producer.",White,Rhizome,Early Summer - Late Summer,,Medium,Mound,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,Moderate,5.5 - 6.0,,"Container Garden, Dye, Food, Medicine"
274,Carol Mackie Daphne,Daphne x burkwoodii 'Carol Mackie',DAx,Deciduous Shrub,3,5,0,Spring,"Best grown in rich, well-draining soils. Excessive moisture must be avoided. Might tolerate full sun, but does best with afternoon shade. Will benefit from mulching or a groundcover around the roots to keep them cool. Evergreen in mild climates. The berries, leaves, and bark of this genus are known to be toxic and may be lethal.",Pink,Fibrous Shallow,Spring - Late Spring,Fall - ?,Medium,Mound,Slow,Medium,Major,"Full_Sun, Partial_Shade",4 -- 8,"Wet, Moderate",6.0 - 8.0,"Hedge, Insectory, Wildlife Food","Aromatics/Fragrance, Container Garden, Ornamental"
3958,Desert Willow,Chilopsis linearis,CHLI,Deciduous Shrub,30,25,12,All Year,"Other common names include flowering willow, willowleaf catalpa, desert catalpa, flor de mimbre, and bow willow. Monotypic: contains varieties and subspecies. Can be propagated with softwood and hardwood cuttings. Primary flowering occurs in May/June. Fruit capsules persist over winter. Grows best on well-drained sites. Plants in zone 5 and 6 may show some winter damage. Plants may be successfully propagated by both softwood and hardwood cuttings. Desert willow primarily occupies dry washes, intermittent streams and other water courses, and moist canyons in deserts and mountain foothills. These sites generally have underground water available year-round. Plants can withstand seasonal flooding quite well, and often occupy the middle of drainage channels, sometimes covering broad expanses in wash areas. Desert willow sometimes invades freshly deposited channel sediments following seasonal water runoff.As plants develop they may trap sediments, leading to the formation of islands within the channel. Desert willow is considered to be unpalatable to livestock and low in palatability to wildlife.The presence of cyanogenic glycosides may account for its low palatability","Pink, Purple","Fibrous Deep, Rhizome",Late Spring - Late Summer,Summer - Fall,Medium,Spreading,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 11,"Wet, Moderate, Dry",6.0 - 9.0,"Erosion Control, Hedge, Insectory, Reclamator, Wildlife Food, Wildlife Habitat, Windbreak","Aromatics/Fragrance, Biomass, Container Garden, Coppice, Fiber, Food, Medicine, Ornamental, Wood"
4049,Pale Desert-Thorn (Wolfberry),Lycium pallidum,LYPA,Deciduous Shrub,10,5,12,Spring-Fall,"Can form dense thorny thickets. Root systems can be quite large in comparison to the plants. Regenerates from cuttings, root suckering, and layering. Best in well-drained soils.","Blue, Green, Purple",Fibrous Deep,Late Winter - Early Summer,Summer - Fall,Medium,Upright,Moderate,Minor,Minor,Full_Sun,6 -- 11,"Moderate, Dry",7.0 - 8.5,"Domestic Animal Forage, Erosion Control, Hedge, Reclamator, Wildlife Food, Wildlife Habitat","Aromatics/Fragrance, Food, Medicine, Ornamental"
2190,Cornelian Cherry Dogwood,Cornus mas,COMA,Deciduous Shrub,25,25,30,Spring-Fall,"Small yellow or white flowers in clusters appear in spring followed by bright red fruits in July. Despite the early bloom, fruit production rarely suffers because the trees have an extended flowering, and the bloom tolerates temperatures as low as 18 degrees F. Cornelian cherry is only partially self-fertile, so planting two cultivars for cross pollination is recommended. Propagated by rooted stem cuttings or by seeds. Cornelian cherry is a slow-growing, small tree or large shrub preferring sun or partial shade and a well-drained soil. Flowers are produced in northern areas but most of the south lacks the chilling hours required to set flower buds. 'Spring Glow' is the one cultivar which will flower in the South.",Yellow,"Fibrous Deep, Rhizome",Early Spring - Spring,Summer - Fall,Medium,Oval,Slow,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,Moderate,5.0 - 8.0,"Hedge, Insectory, Wildlife Food, Windbreak","Container Garden, Food, Food, Medicine, Medicine, Ornamental, Wood"
109,Gray Dogwood (Panicled Dogwood),Cornus racemosa,CORA,Deciduous Shrub,15,15,16,Spring,"Easily grown in average, medium, well-drained soil in full sun to part shade. Tolerates wide range of soil conditions, including both moist and somewhat dry soils. Tolerant of city air pollution. Will spread to form thickets if root suckers are not removed. Native shrub. Use in naturalistic plantings. Suckering habit may be objectionable in formal plantings. Habitats include open woodlands and woodland openings, savannas, prairies, limestone glades, thickets, fence rows, abandoned fields, powerline clearances, and roadsides. In wooded areas, this shrub tends to spread in response to wildfires and selective logging of trees. It is found in both high quality and degraded habitats (more often, the latter).",White,"Long Rhizome, Stolon",Spring - Early Summer,Summer - Fall,Medium,Spreading,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,"Wet, Moderate, Dry",5.0 - 7.0,"Erosion Control, Insectory, Reclamator, Wildlife Food, Wildlife Food, Wildlife Habitat","Aromatics/Fragrance, Medicine, Ornamental"
