Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
3003,Red Margin Bamboo,Phyllostachys rubromarginata,PHRU,Grass,60,35,10,All Year,"Runner bamboo. New shoots later than other Phyllostachys. Can tolerate a variety of soils, best in those with good drainage. Tolerant of cold, dry winds. Height varies by climate zone.",,"Fibrous Shallow, Rhizome",,,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 10,"Wet, Moderate",5.5 - 7.5,"Erosion Control, Hedge, Mulch Maker, Soil Builder, Wildlife Habitat, Windbreak","Fiber, Food, Ornamental, Wood"
2951,River Cane Bamboo (Giant Cane),Arundinaria gigantea,ARGI,Grass,24,20,10,All Year,"Runner bamboo. New shoots in spring. Roots extend horizontally. Tends to bloom after 10-20 years. Although it tolerates a variety of soil types, it grows best in those that are well-drained. Cane has high flood tolerance and is well adapted to waterlogged soils and frequently flooded sites. Resistant to honey fungus. Cane forms an extensive system of tough, thick rhizomess, Fire Risk: This plant has an extreme flammability rating and should not be planted within the defensible space of your home. Select plants with a low flammability rating for the sites nearest your home. It is estimated that Native Americans burned cane every 7 to 10 years to maintain and expand canebrakes.",,Short Rhizome,Spring - Late Summer,Fall,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 9,"Wet, Moderate",5.6 - 8.5,"Domestic Animal Forage, Erosion Control, Hedge, Insectory, Insectory, Insectory, Mulch Maker, Water Purifier, Wildlife Food, Wildlife Food, Wildlife Food, Wildlife Habitat, Wildlife Habitat, Wildlife Habitat","Container Garden, Fiber, Food, Ornamental, Wood"
2973,Rough Bamboo,Dendrocalamus asper,DEAS,Grass,100,50,10,All Year,"Clumping bamboo. Roots spread horizontally. Thai and Indonesian clones differ. Lower culms show aerial roots. Flowers every 60-100 years. Can grow in a variety of different soils, best in those that are well-drained at elevations of 400 - 500 m.",,"Fibrous Shallow, Rhizome",,,Coarse,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Wet, Moderate",5.0 - 7.0,"Erosion Control, Mulch Maker, Soil Builder, Wildlife Habitat","Food, Ornamental, Wood"
3012,Ruscus Bamboo,Shibataea kumasaca,SHKU,Grass,7,5,0,All Year,"Runner bamboo. Roots extend horizontally. Displays leaf burn when grown in overly alkaline soils. Can grow in a variety of soil types, best in those that are well drained. Slower spreader than most runner bamboos.",,"Fibrous Shallow, Rhizome",,,Coarse,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 9,"Wet, Moderate",4.5 - 6.0,"Erosion Control, Hedge, Mulch Maker, Soil Builder","Container Garden, Ornamental"
8004,Simon Bamboo,Pleioblastus simonii,PLSI,Grass,0,,0,,,,,,,,,,,,,,,0.0 - 0.0,,
2979,Solid Bamboo (Deshi),Dendrocalamus strictus,DEST,Grass,65,35,10,All Year,"Clumping bamboo. Gregarious flowering every 24-45 years with sporadic flowering almost every year. Leaf size and culm density varies in wet versus dry conditions. Each plant produces a number of new stems annually - these stems grow to their maximum height in their first year of growth, subsequent growth in the stem being limited to the production of new side branches and leaves. In the case of some mature tropical species the new stem could be as much as 30 metres tall, with daily increases in height of 30cm or more during their peak growth time. This makes them some of the fastest-growing species in the world. The new rhizomes of seedlings first bend downwards before curving upwards to form their aerial shoots - thus successive shoots are not only larger than the preceding ones but also arise from rhizomes that are deeper in the soil. Early shoots are thin, wiry and grass-like, but as the clump develops the new shoots become progressively more woody and larger. A clump is considered mature when it starts producing full-sized culms – in nature this can take 11—13 years, though in cultivation it can be as little as 6 years.",Brown,"Fibrous Shallow, Rhizome",Late Fall - Winter,Winter - Spring,Coarse,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Wet, Moderate, Dry",4.0 - 6.5,"Domestic Animal Forage, Erosion Control, Erosion Control, Mulch Maker, Reclamator, Soil Builder, Wildlife Habitat","Fiber, Food, Food, Medicine, Ornamental, Wood"
2999,Solid Stem Bamboo,Phyllostachys heteroclada 'Solid Stem',PHHE,Grass,25,12,10,All Year,"Running bamboo. New shoots in spring. Roots extend horizontally. Tolerates a range of soil types, more tolerant of poorly draining soils than most bamboos.",,"Fibrous Shallow, Rhizome",,,Fine,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 11,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Hedge, Mulch Maker, Soil Builder","Fiber, Food, Ornamental, Wood"
2995,Spectabilis Bamboo,Phyllostachys aureosulcata 'Spectabilis',PHAU,Grass,30,15,10,All Year,"Runner bamboo. New shoots in spring. Can tolerate a variety of soils, best in those that are rich with good drainage.",,"Fibrous Shallow, Rhizome",,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 10,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Hedge, Mulch Maker, Soil Builder, Wildlife Habitat","Container Garden, Food, Ornamental, Wood"
3004,Stimulosa Bamboo,Phyllostachys stimulosa,PHST,Grass,25,14,10,All Year,Runner bamboo. New shoots in spring. Can tolerate a variety of soils but does best in those that are well-drained. Roots extend horizontally. Tolerant of slopes.,,"Fibrous Shallow, Rhizome",,,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 10,"Wet, Moderate",6.0 - 7.5,"Erosion Control, Hedge, Mulch Maker, Soil Builder, Wildlife Habitat","Food, Ornamental, Wood"
2984,String Bamboo,Gigantochloa apus,GIAP,Grass,70,35,10,All Year,"Clumping bamboo. roots extend horizontally. Can tolerate a variety of soil types, but does best in those that are well-drained. Can tolerate slopes.",,"Rhizome, Fibrous Shallow",,,Coarse,Clump,Fast,Minor,Minor,Partial_Shade,9 -- 11,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Mulch Maker, Soil Builder, Wildlife Habitat","Fiber, Food, Ornamental, Wood"
2986,Striped Guadua Bamboo,Guadua angustifolia ‘Bicolor',GUAN,Grass,100,50,8,All Year,"Clumping bamboo. Roots extend horizontally. Particularly resistant to insect and fungal damage. Can grow in a variety of soils, best in those that are well drained.",,"Fibrous Shallow, Rhizome",,,Medium,Clump,Fast,Minor,Minor,Full_Sun,9 -- 11,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Mulch Maker, Soil Builder, Wildlife Habitat","Biomass, Fiber, Ornamental, Wood"
2989,Tessellatus Bamboo,Indocalamus tessellatus,INTE,Grass,10,5,0,All Year,"Small running bamboo. Tolerant of hillsides. Roots extend horizontally. Can tolerate a variety of soil types, but does best in those that are well-drained.",,"Fibrous Shallow, Rhizome",,,Coarse,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",6 -- 9,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Hedge, Mulch Maker, Soil Builder","Container Garden, Fiber, Food, Ornamental"
2959,Timor Black Bamboo,Bambusa lako,BALA,Grass,70,35,10,All Year,"Bambusa lako (Timor Black Bamboo) - This fast growing clump-forming bamboo has shiny dark chocolate to nearly black colored culms with some thin green striping and medium to large (for bamboo) bright green leaves on the upper half of the plant. The culms are straight and erect to about 45 to 50 feet tall with a 4 inch diameter in the tropics, but more in the 20 to 30 foot range elsewhere. Though considered a clumping bamboo, the new culms can arise up to 2 feet away from the base, so older clumps are relatively open with new shoots starting off a medium-green color and darkening as they mature. Plant in full sun with regular irrigation and fertilize often. Grows best in warm conditions with only light frosts. It is considered hardy to 25°F This bamboo comes from the Indonesian island of Timor. It has also been sold as Gigantochloa atroviolacea.",,"Fibrous Shallow, Rhizome",Summer - Late Summer,Fall,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Wet, Moderate",5.6 - 7.5,"Hedge, Mulch Maker, Soil Builder, Wildlife Habitat, Windbreak","Food, Ornamental, Wood"
2958,Tropical Bamboo,Bambusa intermedia,BAIN,Grass,40,20,10,All Year,"Clumping bamboo. Roots extend horizontally. Tolerates a variety of soil types, best in those that are well-drained. New shoots in late summer or fall.",,"Fibrous Shallow, Short Rhizome",Summer - Early Fall,Fall,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",8 -- 11,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Hedge, Mulch Maker, Soil Builder, Wildlife Habitat","Fiber, Food, Ornamental, Wood"
2985,Tropical Black Bamboo,Gigantochloa atroviolacea,GIAT,Grass,65,35,10,All Year,Clumping bamboo. Rarely flower or are grown from seed. Culm color is more prominent under dry conditions. Roots extend horizontally.,,"Fibrous Shallow, Rhizome",,,Medium,Clump,Fast,Minor,Minor,Full_Sun,9 -- 11,"Moderate, Dry",5.5 - 7.5,"Erosion Control, Mulch Maker, Soil Builder, Wildlife Habitat","Fiber, Food, Ornamental, Wood"
2954,Tropical Blue Bamboo,Bambusa chungii,BACH,Grass,35,20,10,All Year,"Clumping bamboo. New shoots in late summer or fall. Roots extend horizontally. Can tolerate a range of soils, best in those that are well-drained. Flowers in many-year intervals.",,"Fibrous Shallow, Short Rhizome",Summer - Early Fall,Fall,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Wet, Moderate",5.5 - 7.5,"Hedge, Wildlife Habitat","Fiber, Medicine, Ornamental"
2982,Umbrella Bamboo,Fargesia murielae,FAMU,Grass,15,5,10,All Year,"Clumping bamboo. No running rhizomes. Can tolerate a variety of soils, best in those that are well-drained. Flowers in many-year intervals, last recorded flowering in 1992. Grows above 10,000ft in China.",,"Rhizome, Fibrous Shallow",,,Fine,Umbrella,Fast,Minor,Minor,Partial_Shade,5 -- 9,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Hedge, Mulch Maker, Soil Builder, Wildlife Food, Wildlife Habitat","Container Garden, Fiber, Ornamental"
2975,Velvet Leaf Bamboo,Dendrocalamus brandisii,DEBR,Grass,120,60,0,All Year,"Clumping bamboo. Roots extend horizontally. Can tolerate a range of soils, best in those that are well-drained. Known to flower sporadically and gregariously (appx. every 45-50 years), last known flowering in 1987.",,"Rhizome, Fibrous Shallow",,,Coarse,Clump,Fast,Medium,Medium,"Full_Sun, Partial_Shade",9 -- 11,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Mulch Maker, Soil Builder, Wildlife Habitat","Biomass, Fiber, Food, Ornamental, Wood"
7999,Violet Bamboo,Phyllostachys violascens,PHVI,Grass,0,,0,,,,,,,,,,,,,,,0.0 - 0.0,,
2957,Viridiflavus Bamboo,Bambusa emeiensis 'Viridiflavus',BAEM,Grass,35,30,10,All Year,"Clumping bamboo. Roots extend horizontally. Can tolerate a range in soils, but does best in those with good drainage. New shoots in late summer or fall. Culms present a beautiful green color with alternating stripes, earning it’s nickname “Ying yang bamboo”. An extremely fast grower and cane producer, this tropical clumping bamboo will sure to be a hit in any landscape. Viridiflavus is also a tight clumper with culms reaching heights of about 35 feet and 2 1/2 inches in diameter. Frost tolerant with minimum temperature being listed as 20 degrees F.",,"Fibrous Shallow, Rhizome",Summer - Early Fall,Fall,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Wet, Moderate",6.1 - 7.5,"Erosion Control, Hedge, Mulch Maker, Wildlife Habitat","Fiber, Ornamental, Wood"
2962,Weaver's Bamboo (Graceful Bamboo),Bambusa textilis,BATE,Grass,40,30,10,All Year,"Clumping bamboo. Roots extend horizontally. New shoots in summer. Can tolerate a range in soils, best in those with good drainage. Root hardy to 0ºF. Blooms in many-year intervals.",,"Fibrous Shallow, Rhizome",Summer - Late Summer,Fall,Fine,Arching,Fast,Minor,Minor,Full_Sun,8 -- 11,"Wet, Moderate",5.5 - 7.0,"Hedge, Mulch Maker, Wildlife Habitat","Container Garden, Fiber, Ornamental, Wood"
2960,White Bamboo (May Sang Bamboo),Dendrocalamus membranaceus,DEME,Grass,79,40,10,All Year,"Clumping bamboo. Roots extend horizontally. Can tolerate a range of soils, best in those with good drainage. Last known flowering in 1994.",,"Fibrous Shallow, Rhizome",Summer - Late Summer,Fall,Medium,Arching,Moderate,Minor,Minor,Full_Sun,9 -- 11,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Mulch Maker, Wildlife Habitat","Fiber, Food, Ornamental, Wood"
2996,Yellow Groove Bamboo,Phyllostachys aureosulcata,PHAU,Grass,45,35,10,All Year,"Runner bamboo. Roots extend horizontally. Can tolerate a variety of soils, best in those that are rich and well-drained. Flowers in many-year intervals. Smaller height in cooler regions. Tolerates light shade.",,"Fibrous Shallow, Rhizome",,,Fine,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 10,Moderate,5.5 - 7.0,"Erosion Control, Hedge, Mulch Maker, Soil Builder, Wildlife Habitat, Windbreak","Food, Ornamental"
3007,Yellow Groove Vivax Bamboo,Phyllostachys vivax 'Huangwenzhu',PHVI,Grass,75,40,10,All Year,"Runner bamboo. Roots extend horizontally. Tolerates a range of soils, best in those with good drainage. New shoots in spring.",,"Rhizome, Fibrous Shallow",,,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 10,"Wet, Moderate",5.5 - 7.0,"Erosion Control, Mulch Maker, Soil Builder, Wildlife Habitat","Container Garden, Food, Ornamental"
8000,Yunzhu Bamboo,Phyllostachy glauca,PHGL,Grass,0,,0,,,,,,,,,,,,,,,0.0 - 0.0,,
3011,Zigzag Bamboo,Shibataea chinensis,SHCH,Grass,5,3,0,All Year,"Runner bamboo. Roots extend horizontally. Can tolerate a range of soils, best in those that are well drained.",,"Fibrous Shallow, Rhizome",,,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 10,"Wet, Moderate",5.5 - 7.8,"Erosion Control, Hedge, Mulch Maker, Soil Builder","Container Garden, Fiber, Ornamental"
3025,Banana,Musa × paradisiaca,MUPA,Grass,300,120,80,All Year,"Best in organically rich, well-drained soils. Heavy feeder. There are many cultivars that range in characteristics and tolerances. Diseases and pests minor outside of the tropics. Adventitious roots that extend horizontally. Tolerates only light shade. 80","Purple, Red, Yellow","Rhizome, Fibrous Shallow",,Summer - Fall,Coarse,Umbrella,Fast,Medium,Medium,Full_Sun,8 -- 11,Moderate,5.5 - 6.5,"Domestic Animal Forage, Mulch Maker","Container Garden, Dye, Fiber, Food, Medicine, Ornamental, Soap"
3478,"Two-Rowed Barley (Orzo Distico, Hoestkorn)",Hordeum distichon,HODI,Grass,48,12,72,Spring-Summer,"Barley is an upright, winter annual that can reach up to 4 feet tall. Not known in the wild. Of uncertain origin, possibly a hybrid between H. spontaneum and a 6-rowed barley. Barley grains are a caryopsis, a single dry grain, that is tan in color. It is native to Iraq, and is widely grown throughout temperate regions of the world. With two-row barley only the center spikelet is fertile, the lateral ones sterile. There are thousands of cultivated barley landraces and hundreds of cultivars. Cultivars are classified according to several factors: number of rows of grains (2-row and 6-row barley), compactness of spikes, hull adherence (hulled or naked barley), presence or size of awns (awned, awnletted or awnless varieties), growth habit (winter or spring barley) and colour (black, purple or white kernels). Barley is best adapted to rich, well-drained, loamy soils and should not be planted on poor, sandy or wet soils. It prefers a soil pH above 6 but will survive as low as 4.3. It is less winter hardy than wheat or rye. Barley is sensitive to rust and disease: it should not be sown in milder climates or too early during autumn. It should not be sown under humid tropical climates.","Cream, Green",Fibrous Deep,Spring - Late Spring,Spring - Summer,Fine,Upright,Fast,Medium,Medium,Full_Sun,10 -- 13,"Moderate, Dry",4.3 - 8.6,"Domestic Animal Forage, Domestic Animal Forage, Domestic Animal Forage, Domestic Animal Forage, Domestic Animal Forage, Domestic Animal Forage, Erosion Control, Mulch Maker, Reclamator, Soil Builder, Soil Builder, Water Purifier, Wildlife Food, Wildlife Habitat","Biomass, Fiber, Fiber, Food, Food, Food, Food, Medicine, Medicine, Ornamental"
8211,"Golden False Beardgrass (Lovegrass, Inifuk)",Chrysopogon aciculatus,CHAC,Grass,18,36,6,All Year,"C. aciculatus is a rhizomatous or stoloniferous, spreading perennial. C. aciculatus is recorded as a weed species from tea fields in Assam, India, rubber plantations in Malaysia and from tobacco farms in the Philippines.",Purple,Long Rhizome,Late Winter - Winter,Spring - Winter,Fine,Matlike,Fast,Unknown,Unknown,Full_Sun,10 -- 12,"Moderate, Dry",4.5 - 6.5,"Domestic Animal Forage, Erosion Control, Groundcover, Reclamator","Fiber, Medicine, Ornamental"
1955,"Creeping Bentgrass (Spreading Bentgrass, Redtop)",Agrostis stolonifera,AGST,Grass,24,48,12,Spring-Fall,"Creeping Bentgrass, the turf grass of choice for golf courses, is generally considered an introduction from Eurasia but there is some indication populations native to North America may exist. In the wild it is found in a variety of moist habitats from prairies and sedge meadows to sandy shores and river banks, and even calcareous fens, though it can establish itself in nearly any disturbed soils. Perennial.","Green, Purple",Stolon,Late Spring - Early Summer,Summer - Fall,Fine,Single Stem,Fast,Minor,Minor,Full_Sun,2 -- 9,"Moderate, Dry",5.0 - 7.5,"Domestic Animal Forage, Erosion Control, Toxin Absorber, Wildlife Food, Wildlife Habitat",Ornamental
1945,Seaside Bentgrass,Agrostis pallens,AGPA,Grass,18,0,8,,Sensitive to herbicides generally.,"Green, Purple, Red",Fibrous Shallow,,,Fine,Sod Former,Fast,,Major,"Full_Sun, Partial_Shade",2 -- 5,"Wet, Moderate, Dry",5.5 - 8.0,"Erosion Control, Soil Cultivator",
2826,Winter Bentgrass,Agrostis hyemalis,AGHY,Grass,36,6,8,,"Frequently found along roadsides, pastures, and open woodlands growing in moist, sandy soils.",,Fibrous Shallow,Spring - Late Spring,,,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 6,"Wet, Moderate",5.0 - 7.5,"Reclamator, Wildlife Food, Wildlife Habitat",
2154,Blue Fescue 'Glauca',Festuca ovina 'Glauca',FEOV,Grass,12,12,10,Summer,"Sheep fescue is a cool season perennial grass native to Europe. Within North America, sheep fescue has been planted in open forests and mountain and foothill slopes from Alaska to North Dakota and south to Arizona and New Mexico. It has also been introduced to many locations in eastern North America. Hair like grass blades which are bright chartreuse. Sheep fescue is an exotic turfgrass that was once widely planted because of its drought-tolerance and ability to grow in difficult conditions due to its association with mycorrhizae. Its delicate, bluish-green leaves, arise from dense tufts, and the 'glauca' cultivar is an attractive garden plant.",Green,"Fibrous Shallow, Fibrous Shallow",Summer - Late Summer,Summer,Fine,Mound,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,"Moderate, Dry",5.5 - 7.5,"Domestic Animal Forage, Domestic Animal Forage, Erosion Control, Groundcover, Insectory, Nurse, Reclamator","Container Garden, Ornamental"
2330,Blue Moor Grass,Sesleria caerulea,SECA,Grass,12,24,,Spring,Intense blue color; needs a couple years to establish mat-like quality and become sense; weed barrier,Blue,,Late Spring - Early Summer,,Medium,Clump,Slow,Minor,Minor,"Full_Sun, Partial_Shade, Shade",5 -- 8,"Moderate, Dry",,Groundcover,
2328,Blue-Eyed Grass,Sisyrinchium campestre,SICA,Grass,10,6,,Summer,Covered with cobalt blue or white flowers; spreads slowly,"Blue, White",,Early Summer - Summer,,Medium,Upright,Slow,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,"Moderate, Dry",,Insectory,Medicine
1913,Blue-joint Grass (Canada Bluejoint),Calamagrostis canadensis,CACA,Grass,36,0,16,Summer,"Canada Bluejoint is a common native grass, found in a variety of moist to wet places all across much of North America. It would probably be the dominant grass in many wetlands were it not for invasive Reed Canary Grass. Thrives best on decomposed or partly decomposed peat. Purplish panicles have some resemblance to red top. Adapted to wet places, marshes, sloughs, and ravine bottoms. Creeping rhizomes. Forms solid clumps.",Green,Short Rhizome,Late Spring - Summer,Summer - Fall,Fine,Clump,Moderate,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 7,"Wet, Moderate",3.5 - 8.0,"Domestic Animal Forage, Erosion Control, Insectory, Reclamator, Wildlife Food, Wildlife Habitat",Fiber
7484,Bigelow's Bluegrass,Poa bigelovii,POBI,Grass,17,12,0,,,,Fibrous Shallow,Early Spring - Late Spring,Summer - ?,Fine,Clump,,Minor,Minor,Full_Sun,7 -- 10,"Moderate, Dry",5.5 - 7.0,Wildlife Food,
1941,Canada Bluegrass (Flat Stem Bluegrass),Poa compressa,POCO,Grass,24,60,12,Spring-Fall,"P. compressa (Canada Bluegrass) is a rhizomatous perennial grass species native to Europe and parts of Asia, which was introduced into the USA in the early 1800’s as the grass grew very well on poor soils. It is now widely spread throughout North America from Newfoundland to Alaska and all the continental United States except Florida and is present in all states of New England. It is also present in New Zealand where it is fully naturalised. Some consider it an invasive weed: it is present on a number of invasive plant lists in North America, and is banned in Connecticut and listed as invasive and “potentially of national concern” in Canada.P. compressa is unable to compete with other grasses on good soils and generally develops best on soils of low fertility or poor drainage. It has moderate drought and salinity tolerances but is not shade tolerant. The blooming period occurs during the summer, lasting about 1-2 weeks for a colony of plants. The florets are cross-pollinated by the wind. The entire inflorescence becomes tan as the grains become mature. Disarticulation of the spikelets is above the glumes. Mature grains are about 1.5 mm. long, ellipsoid in shape, grooved along one s",Green,Short Rhizome,Spring - Late Spring,Summer,Fine,Sod Former,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,"Wet, Moderate, Dry",5.0 - 7.0,"Domestic Animal Forage, Erosion Control, Insectory, Reclamator, Wildlife Food, Wildlife Food",
1948,Canada Bluegrass 'Reubens',Poa compressa 'Reubens',POCO,Grass,24,0,12,,"Selected variety of Canada bluegrass. Under a low maintenance mowing schedule, it becomes a denser turf than common Canada bluegrass.",Green,Short Rhizome,,,Fine,Sod Former,Moderate,Minor,Minor,Full_Sun,4 -- 9,"Wet, Moderate, Dry",0.0 - 0.0,"Domestic Animal Forage, Erosion Control, Reclamator, Wildlife Food",Ornamental
2479,Fowl Bluegrass,Poa palustris,POPA,Grass,48,10,12,Spring,Also known as fowl meadow grass. Loosely tufted bunchgrass.,Yellow,Stolon,Spring - Early Summer,,Fine,Clump,Moderate,Minor,Minor,Full_Sun,3 -- 9,Moderate,4.9 - 7.5,"Domestic Animal Forage, Erosion Control, Wildlife Food",
1949,Kentucky Bluegrass (Including cultivars),Poa pratensis,POPR,Grass,40,0,10,Spring,"Many cultivars exist, some are tolerant of low maintenance. Salt sensitive. Invasive rhizomes.","Green, Purple, Yellow",Long Rhizome,Spring - Late Spring,Spring,Fine,Sod Former,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,Moderate,5.0 - 8.3,"Domestic Animal Forage, Wildlife Food, Wildlife Habitat",
1956,Big Bluestem (Turkeyfoot),Andropogon gerardii,ANGE,Grass,96,60,200,Summer-Fall,"Likes deep, mesic (well -drained) silt loam soils. Flower stalk height varies from 3' on moist slopes to 7-12' on rich bottomlands. Ranges from Canada to Mexico. Does well in rich, heavy clay calcareous soils that are well-drained. Easily grown in average, dry to medium, well-drained soils in full sun. Tolerant of a wide range of soils and growing conditions. Puts out lots of growth in moist, fertile soils, but is less apt to topple in dryish, infertile soils. Freely self-seeds in optimum growing conditions. This grass develops an extensive root system and is somewhat slow to establish, but, once established, has excellent drought tolerance and is easy to maintain. Cut stems to the ground in late winter before new shoots appear.",Purple,Fibrous Deep,Late Summer - Early Fall,Fall,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 8,"Wet, Moderate, Dry",6.0 - 7.5,"Domestic Animal Forage, Erosion Control, Nurse, Reclamator, Wildlife Food, Wildlife Habitat","Medicine, Ornamental"
8121,"Kleberg's Bluestem (Hindi Grass, Sheda Grass)",Dichanthium annulatum,DIAN,Grass,72,40,36,All Year,"Competes aggressively once established, often suppressing other species. Although some types are stoloniferous, spread is mainly by seed, usually requiring some disturbance, e.g. cultivation, roadside maintenance (mowing or grading). Tolerates poor drainage, but not permanently waterlogged situations. Withstands seasonal burning. Adapted to tropical and subtropical summer rainfall areas.","Green, Purple","Short Rhizome, Stolon",Spring - Late Spring,Summer,Fine,Clump,Fast,Minor,Minor,Full_Sun,10 -- 12,"Wet, Moderate, Dry",5.5 - 9.0,"Domestic Animal Forage, Erosion Control",Ornamental
1917,Little Bluestem (Broom Bluestem),Schizachyrium scoparium,SCSC,Grass,30,24,48,,"Schizachyrium scoparium, is a North American prairie native found throughout the 48 contiguous states, except for the far western, coastal areas. More drought resistant than big bluestem. It is a warm-season species, meaning it employs the C4 photosynthetic pathway. Open sod is produced where moisture is sufficient, but bunches 6-8"" or more in diameter are formed in drier soils. Little bluestem is generally nonrhizomatous [94], but occasionally on wet sites it may form an open or loose sod with short rhizomes connecting small tufts. The old (invalid) scientific name is Andropogon scoparium. Little bluestem clumps grow 1-2 feet high, until late summer when the stems elongate into flowering stems which may reach 5 feet. It has coarse stems and basal leaves. It is slow to emerge in the spring but continues to grow through the summer until the first killing frost. The new shoots are very flat and bluish. The leaves are soft-looking, narrow, and smooth, except at the base next to the sheath where they are often covered with hair. The foliage can be various shades of blue and green, and even with pinkish purple striations, depending on the selection or cultivar. The plants have an uprigh",White,"Fibrous Deep, Rhizome",Late Spring - Early Summer,Summer,Medium,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,"Wet, Moderate, Dry",5.5 - 8.3,"Domestic Animal Forage, Erosion Control, Insectory, Reclamator, Reclamator, Soil Builder, Wildlife Food, Wildlife Food, Wildlife Habitat","Cleanser/Scourer, Cut Flower, Fiber, Medicine, Ornamental"
2482,Bottle-Brush Grass,Elymus hystrix,ELHY,Grass,36,18,0,Fall,Flower heads resemble bottle brushes and are the best ornamental feature of this grass.,"Brown, Green",Fibrous Deep,Early Summer - Late Summer,,Medium,Clump,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,Dry,5.0 - 9.0,"Domestic Animal Forage, Groundcover, Insectory, Reclamator, Water Purifier, Water Purifier, Wildlife Food, Wildlife Habitat","Cut Flower, Ornamental"
2460,Compact Brome Grass,Bromus madritensis,BRMA,Grass,36,6,,Spring,Long green grass with a feathery dried flower plume.,,,Spring - Late Spring,,,Upright,,,,Full_Sun,4 -- 9,Moderate,,,Dried Flower
1907,Fringed Brome,Bromus ciliatus,BRCI,Grass,48,36,16,,"Found in meadows to thickets and woodlands, often near water. Range U.S. to Mexico.",Green,Fibrous Shallow,Early Summer - Summer,Summer - Fall,Medium,Clump,Fast,Minor,Minor,Full_Sun,2 -- 9,"Wet, Moderate",5.5 - 7.5,"Domestic Animal Forage, Reclamator, Wildlife Food, Wildlife Habitat",Medicine
1921,"Kalms Brome (Prairie Brome, Arctic Brome)",Bromus kalmii,BRKA,Grass,36,24,8,Summer,"Kalm's brome is native to northeastern North America, including New England. It inhabits outcrops, forests, woodlands and sometimes wet meadows, usually where the soils are calcareous. Grows in moist swales and open woods.",Green,Fibrous Shallow,Early Summer - Summer,Summer - Fall,Medium,Clump,Fast,Minor,Minor,Full_Sun,2 -- 9,"Moderate, Dry",5.5 - 8.0,"Domestic Animal Forage, Insectory, Nurse, Reclamator, Wildlife Food, Wildlife Habitat",Ornamental
